k;seed;inf;tim
0;264;0.059200;303.815088
10;237;0.163790;643.662415
20;483;0.233340;848.246166
30;271;0.251920;911.160679
40;27;0.303340;1004.484453
50;416;0.331960;677.882883
60;13;0.341060;604.125572
70;212;0.348220;688.494416
80;494;0.390650;966.612104
90;163;0.421810;978.105472
100;263;0.437890;876.022412
