k;seed;inf;tim
0;5880;0.000000;0.012240
10;5546;0.000000;14.720034
20;1029;0.000000;32.340559
30;5774;0.000000;53.641182
40;3635;0.000000;77.328880
50;1023;0.000250;102.073202
60;507;0.000550;129.818608
70;5378;0.001150;164.348822
80;177;0.001300;202.748600
90;898;0.001950;248.506252
100;1258;0.002450;297.397178
110;3951;0.002700;353.873598
120;1240;0.003450;408.682430
130;4611;0.004250;462.481835
140;4757;0.004100;520.833914
150;892;0.004550;580.793959
160;5722;0.005200;635.303407
170;1930;0.006000;688.128986
180;3856;0.006700;740.953907
190;136;0.006250;796.065069
200;2431;0.006950;854.211698
210;1373;0.007450;913.171748
220;2758;0.007950;967.650230
230;1150;0.008400;1022.758212
240;2829;0.008600;1079.727389
250;4878;0.008750;1136.046733
260;5142;0.008450;1192.354431
270;4862;0.009300;1246.834023
280;2192;0.009350;1301.006273
290;2918;0.009700;1354.785468
300;3485;0.009650;1411.358093
310;3109;0.009650;1466.401024
320;5324;0.009800;1520.860463
330;385;0.009900;1577.815746
340;5166;0.009800;1635.797188
350;1252;0.010050;1696.494190
360;5075;0.009550;1756.396472
370;2208;0.009900;1811.031980
380;1114;0.009950;1868.370426
390;4447;0.010250;1923.705971
400;4615;0.010400;1982.503029
410;1405;0.010200;2039.111674
420;2710;0.010200;2096.070875
430;5304;0.010050;2154.060456
440;1836;0.010550;2208.527431
450;1715;0.010350;2265.836393
460;5661;0.010000;2323.217101
470;4655;0.009850;2379.209772
480;2807;0.010200;2436.055433
490;3561;0.010200;2495.562590
