k;seed;inf;tim
0;499;0.000000;0.004854
10;434;0.000000;0.200783
20;250;0.000000;0.644907
30;477;0.001180;1.334229
40;326;0.006460;2.315362
50;181;0.013370;3.613044
60;354;0.026190;5.146258
70;258;0.033720;7.000387
80;201;0.046140;9.190500
90;202;0.064140;11.542306
100;290;0.073550;14.160484
110;63;0.102800;17.024299
120;435;0.129540;20.240859
130;388;0.153500;23.721794
140;452;0.185970;27.477562
150;346;0.214670;31.561761
160;93;0.254850;35.929982
170;377;0.285020;40.402430
180;439;0.325780;45.112431
190;325;0.363190;50.088291
200;48;0.408020;55.163826
210;455;0.453990;60.402986
220;379;0.490020;65.959880
230;422;0.524180;71.618961
240;339;0.572550;77.445831
250;348;0.618900;83.798702
260;312;0.664300;90.297925
270;380;0.695840;96.860591
280;305;0.720350;103.231115
290;324;0.764390;109.803930
300;333;0.796890;116.306376
310;6;0.835150;122.840451
320;134;0.861970;129.737744
330;226;0.885460;136.733417
340;21;0.919860;143.853708
350;340;0.943260;150.904423
360;428;0.960100;157.996080
370;282;0.971490;164.980349
380;137;0.980770;172.235285
390;77;0.988720;179.514839
400;45;0.993340;186.527421
410;410;0.996840;193.712931
420;20;0.998550;200.830503
430;395;0.999620;208.264049
440;414;0.999930;215.685293
450;361;1.000000;223.161885
460;303;1.000000;230.700071
470;256;1.000000;238.226849
480;147;1.000000;245.744739
490;96;1.000000;253.018933
