k;seed;inf;tim
0;175;0.000100;8.683551
10;196;0.004500;195.291093
20;50;0.012970;250.398609
30;128;0.021850;270.491388
40;104;0.038200;258.692106
50;95;0.058600;325.509439
60;56;0.081460;384.671067
70;18;0.100500;397.698612
80;444;0.122940;433.087945
90;6;0.139880;444.986193
100;50;0.160420;499.725642
110;135;0.179110;365.693771
120;50;0.201580;606.123728
130;217;0.223420;387.741210
140;88;0.228750;547.885066
150;190;0.229280;483.466381
160;217;0.229960;489.985531
170;4;0.230410;407.993559
180;133;0.231350;412.304617
190;248;0.232790;435.075047
200;60;0.235360;457.870196
