k;seed;inf;tim
0;499;0.000000;0.003306
10;475;0.000000;0.565258
20;448;0.000000;1.801583
30;404;0.000000;3.782825
40;332;0.000000;6.215251
50;237;0.000000;9.004406
60;213;0.000000;12.175207
70;187;0.000000;15.808250
80;156;0.000000;19.748270
90;158;0.000000;23.930137
100;370;0.001190;28.339238
110;372;0.037340;33.002363
120;447;0.121460;37.882282
130;195;0.234050;42.955148
140;184;0.368780;48.196905
150;314;0.510410;53.599083
160;311;0.708290;59.111325
170;266;0.829670;64.696622
180;497;0.867730;70.324961
190;429;0.845320;75.983801
