k;seed;inf;tim
0;271;0.000000;0.000046
10;463;0.000000;0.082693
20;185;0.000000;0.255857
30;253;0.000580;0.532411
40;237;0.003740;0.902568
50;336;0.010720;1.358695
60;456;0.017100;1.906085
70;375;0.032860;2.559151
80;454;0.049020;3.296347
90;196;0.068000;4.098624
100;337;0.082220;5.013012
110;361;0.105940;6.012240
120;94;0.129260;7.060320
130;409;0.148780;8.192689
140;220;0.180780;9.438644
150;155;0.214660;10.789602
160;311;0.249860;12.196981
170;483;0.283340;13.731442
180;384;0.336460;15.310804
190;186;0.365940;17.028946
200;74;0.428180;18.748285
210;472;0.463160;20.529323
220;49;0.512060;22.523811
230;412;0.553360;24.589782
240;389;0.589280;26.669852
250;207;0.630380;28.694615
260;225;0.671940;30.720187
270;471;0.723980;32.806733
280;143;0.759000;34.926564
290;277;0.815100;37.118787
300;107;0.855240;39.314333
310;123;0.881960;41.535771
320;119;0.903180;43.667526
330;390;0.925320;45.829555
340;59;0.939380;48.086898
350;406;0.963480;50.386981
360;22;0.965340;52.760507
370;101;0.978020;55.117092
380;397;0.987440;57.450220
390;42;0.991060;59.884897
400;268;0.991860;62.494299
410;138;0.997060;65.129734
420;117;0.994620;67.774868
430;19;0.997840;70.475934
440;47;0.999320;73.143960
450;499;1.000000;75.669321
460;499;1.000000;78.087231
470;499;0.999980;80.465407
480;499;1.000000;82.987170
490;40;1.000000;85.520122
