k;seed;inf;tim
0;499;0.000000;0.000598
10;232;0.095900;0.578037
20;236;0.190700;1.515966
30;401;0.246500;2.579261
40;213;0.309800;3.683884
50;304;0.339400;4.811064
60;180;0.361600;5.962314
70;440;0.410200;7.131794
80;383;0.448600;8.319849
90;4;0.462900;9.525206
100;64;0.499500;10.744485
110;408;0.521800;11.975963
120;375;0.550900;13.217788
130;370;0.581900;14.469324
140;436;0.593400;15.730571
150;359;0.615900;17.000121
160;99;0.646800;18.277039
170;218;0.666600;19.562528
180;178;0.683300;20.854182
190;485;0.705400;22.153914
200;190;0.721300;23.462808
210;460;0.743300;24.775213
220;421;0.759900;26.091917
230;367;0.767800;27.415205
240;207;0.781300;28.743981
250;103;0.799900;30.079264
260;156;0.822600;31.418187
270;60;0.827300;32.759020
280;251;0.841900;34.102817
290;379;0.856000;35.449247
300;91;0.868800;36.797727
310;246;0.885800;38.149216
320;125;0.896500;39.500886
330;372;0.906200;40.853601
340;76;0.918800;42.206869
350;415;0.925200;43.559083
360;58;0.936600;44.911552
370;183;0.942200;46.263316
380;86;0.949500;47.614006
390;23;0.955100;48.963890
400;189;0.965900;50.312326
410;452;0.972200;51.658546
420;464;0.977200;53.003724
430;47;0.983800;54.346394
440;241;0.987900;55.686684
450;272;0.990500;57.023764
460;317;0.991900;58.357296
470;303;0.995300;59.689094
480;40;0.997600;61.017736
490;263;0.999200;62.339726
