k;seed;inf;tim
0;263;0.000000;0.000080
10;189;0.000000;7.984560
20;101;0.000000;17.209561
30;196;0.005000;28.331421
40;430;0.008000;41.210389
50;329;0.013000;55.599687
60;100;0.025000;71.720541
70;218;0.027000;90.619411
80;360;0.043000;111.246879
90;112;0.076000;133.898361
100;109;0.097000;159.305808
110;478;0.125000;188.013893
120;91;0.164000;219.295958
130;425;0.219000;253.861231
140;233;0.245000;290.845179
150;485;0.290000;330.204486
160;60;0.299000;371.484811
170;361;0.357000;414.704447
180;164;0.396000;459.854907
190;177;0.418000;506.216782
200;312;0.452000;553.823365
210;404;0.484000;602.440983
220;466;0.505000;651.508422
230;222;0.502000;701.907459
240;272;0.546000;753.324374
250;243;0.582000;805.379807
260;484;0.638000;857.956555
270;71;0.667000;911.475500
280;380;0.693000;965.268254
290;245;0.698000;1020.382978
300;358;0.720000;1075.549291
310;294;0.745000;1131.321288
320;188;0.757000;1187.758855
330;87;0.758000;1244.224425
340;43;0.796000;1300.881146
350;225;0.809000;1357.904308
360;61;0.837000;1415.364846
370;465;0.848000;1473.365034
380;386;0.860000;1531.107849
390;178;0.871000;1589.226287
400;364;0.883000;1647.651375
410;4;0.901000;1706.445924
420;88;0.916000;1765.381438
430;277;0.928000;1824.657843
440;56;0.946000;1884.058602
450;350;0.945000;1943.248690
460;291;0.957000;2002.546518
470;390;0.966000;2062.016059
480;240;0.962000;2122.192851
490;20;0.979000;2182.086419
