k;seed;inf;tim
0;23;0.000000;0.001403
10;2092;0.000000;16.093759
20;932;0.000425;32.232553
30;1353;0.001125;48.370522
40;2610;0.002325;64.529624
50;2090;0.003275;80.827530
60;67;0.004375;97.207470
70;3992;0.005375;113.394101
80;628;0.005325;130.121191
90;611;0.005775;146.335959
100;5143;0.006350;162.542979
110;1425;0.006875;178.782649
120;2027;0.007725;195.030522
130;5310;0.007950;211.538304
140;648;0.008400;228.065041
150;4386;0.008375;244.354860
160;2002;0.008975;260.642733
170;4810;0.009375;276.942772
180;5674;0.009425;293.286564
190;3288;0.009450;309.637600
200;3812;0.009175;326.604198
210;69;0.009725;342.978105
220;206;0.009575;359.377910
230;230;0.009550;375.782002
240;2258;0.009850;392.189822
250;1167;0.009875;408.600171
260;2233;0.009025;425.036635
270;3241;0.010050;441.450534
280;1360;0.009675;458.263687
290;1445;0.009550;475.693663
300;2857;0.009750;492.267953
310;4086;0.009950;508.693128
320;4176;0.009500;525.131671
330;3547;0.009950;541.552701
340;2965;0.009925;558.013959
350;3003;0.010150;574.450537
360;5678;0.009600;590.893060
370;4912;0.010175;607.342117
380;2;0.010225;623.783787
390;3974;0.010100;640.225190
400;1876;0.010150;656.676418
410;1639;0.010225;673.164101
420;3930;0.010250;689.646669
430;2290;0.009675;706.138142
440;967;0.009950;722.632692
450;3208;0.010100;739.138814
460;984;0.010175;756.280619
470;5141;0.010350;773.788838
480;4326;0.010200;791.305736
490;2086;0.010350;808.828775
