k;seed;inf;tim
0;3781;0.000000;0.007522
10;3721;0.000000;4.008080
20;3734;0.000000;9.159762
30;3619;0.000000;15.975656
40;3393;0.000075;25.655111
50;3584;0.000425;37.720135
60;3166;0.000825;52.919183
70;3576;0.001200;72.675414
80;3492;0.001775;94.834248
90;2394;0.002350;120.517067
100;3449;0.003225;148.439393
110;3712;0.003850;177.512680
120;3581;0.004700;208.364187
130;3546;0.005650;240.342890
140;3507;0.006525;273.304204
150;3303;0.006875;306.674031
160;3072;0.007325;339.971831
170;3334;0.007400;373.488374
180;3247;0.008275;407.097251
190;3226;0.008575;442.034352
200;1828;0.009300;477.726104
210;2406;0.009575;513.000929
220;1018;0.010100;548.585722
230;2280;0.010000;584.346297
240;2504;0.010150;619.593286
250;3394;0.010250;654.861379
260;2285;0.009925;690.680277
270;2012;0.010350;726.249042
280;3021;0.010325;762.248543
290;3726;0.010800;798.585267
300;3617;0.010675;836.364837
310;3410;0.010875;873.939420
320;485;0.010875;910.358842
330;3752;0.010725;945.819121
340;2810;0.010750;981.783341
350;232;0.010600;1017.543922
360;2865;0.010850;1053.155860
370;356;0.010625;1089.341737
380;681;0.010725;1125.986026
390;1864;0.010925;1162.133090
400;1332;0.011075;1198.502724
410;2930;0.010950;1234.433796
420;2598;0.011225;1270.780102
430;3007;0.011200;1306.847641
440;419;0.010975;1343.129563
450;343;0.010925;1379.500338
460;2916;0.011175;1416.308813
470;2493;0.010925;1452.538141
480;1966;0.011300;1488.759082
490;2572;0.011450;1524.619693
