k;seed;inf;tim
0;68;0.000000;0.000483
1;53;0.000000;0.001272
2;82;0.000000;0.002455
3;95;0.000000;0.004011
4;76;0.000000;0.005940
5;106;0.000100;0.007936
6;12;0.000200;0.010182
7;86;0.000300;0.012744
8;105;0.000500;0.015637
9;59;0.000700;0.018935
10;61;0.001500;0.022624
11;35;0.002100;0.026775
12;84;0.002800;0.031334
13;62;0.006400;0.036386
14;83;0.008500;0.041937
15;78;0.011200;0.048052
16;2;0.013000;0.054813
17;79;0.017300;0.062162
18;102;0.018300;0.070164
19;27;0.020800;0.078839
20;54;0.026500;0.088136
21;87;0.026200;0.098206
22;71;0.024400;0.108938
23;65;0.025500;0.120342
24;7;0.027800;0.132500
25;56;0.028700;0.145501
26;25;0.029000;0.159295
27;81;0.032700;0.174007
28;44;0.028500;0.189528
29;77;0.031100;0.205948
30;98;0.032900;0.223217
31;75;0.035300;0.241454
32;47;0.032800;0.260720
33;93;0.038500;0.280963
34;28;0.033700;0.302281
35;39;0.034800;0.324766
36;43;0.036900;0.348463
37;55;0.041400;0.373285
38;32;0.044400;0.399392
39;42;0.044900;0.426733
40;99;0.044400;0.455393
41;88;0.045100;0.485329
42;100;0.049300;0.516726
43;34;0.052400;0.549606
44;36;0.065300;0.583922
45;60;0.059500;0.619698
46;19;0.059900;0.657209
47;85;0.057900;0.696464
48;101;0.067700;0.737319
49;48;0.062600;0.780063
50;18;0.058000;0.824512
51;46;0.069300;0.871026
52;104;0.072700;0.919369
53;9;0.080400;0.969709
54;52;0.083900;1.022323
55;16;0.081900;1.077031
56;5;0.094300;1.133970
57;37;0.104200;1.193228
58;72;0.100100;1.254936
59;40;0.098800;1.318552
60;90;0.114700;1.384884
61;24;0.122700;1.453746
62;10;0.136800;1.524890
63;38;0.175900;1.598665
64;13;0.189400;1.674988
65;103;0.218100;1.754166
66;108;0.255400;1.836239
67;51;0.256100;1.920897
68;80;0.309200;2.008626
69;107;0.325300;2.098954
70;50;0.336600;2.192421
71;74;0.340800;2.288842
72;49;0.355500;2.388418
73;58;0.366500;2.491257
74;33;0.364200;2.597252
75;67;0.381600;2.706790
76;66;0.386900;2.819903
77;64;0.395400;2.936343
78;69;0.403700;3.056692
79;63;0.405800;3.180869
80;57;0.403800;3.309113
81;45;0.407000;3.441538
82;20;0.411500;3.578086
83;23;0.406300;3.718720
84;73;0.409300;3.863795
85;70;0.408000;4.013325
86;1;0.410300;4.167388
87;91;0.416800;4.326504
88;109;0.469000;4.490423
89;11;0.470900;4.659198
90;21;0.471600;4.833299
91;97;0.467400;5.013277
92;26;0.468700;5.198741
93;96;0.472500;5.389921
94;89;0.473100;5.586902
95;31;0.478200;5.789874
96;94;0.484500;5.998978
97;8;0.486700;6.213967
98;30;0.494600;6.435007
99;29;0.479100;6.662870
100;22;0.496900;6.896843
101;3;0.500100;7.137428
102;17;0.514100;7.384849
103;0;0.497800;7.639252
104;4;0.509600;7.900741
105;15;0.502200;8.169866
106;41;0.517300;8.446611
107;14;0.520000;8.731113
108;92;0.610200;9.023242
109;6;1.000000;9.323014
