k;seed;inf;tim
0;69;0.000000;0.001685
1;79;0.001600;0.004195
2;108;0.008800;0.007045
3;89;0.012500;0.010502
4;56;0.012700;0.014435
5;111;0.014800;0.018902
6;62;0.016900;0.023877
7;8;0.017800;0.029300
8;15;0.017300;0.035185
9;86;0.016700;0.041546
10;64;0.021700;0.048408
11;101;0.028500;0.055746
12;87;0.032000;0.063617
13;85;0.040100;0.072004
14;98;0.042800;0.080926
15;47;0.047500;0.090355
16;39;0.053000;0.100348
17;82;0.051800;0.110897
18;103;0.058700;0.122062
19;5;0.069700;0.133845
20;84;0.078900;0.146284
21;43;0.090400;0.159366
22;81;0.096800;0.173173
23;78;0.102200;0.187686
24;42;0.108600;0.202969
25;57;0.115800;0.219025
26;72;0.119000;0.235910
27;25;0.122600;0.253641
28;59;0.119800;0.272270
29;65;0.127000;0.291826
30;49;0.135600;0.312350
31;28;0.137700;0.333865
32;90;0.136600;0.356435
33;74;0.143300;0.380102
34;22;0.145800;0.404880
35;58;0.146400;0.430849
36;30;0.153300;0.458041
37;93;0.157100;0.486431
38;80;0.169800;0.516062
39;63;0.162700;0.547018
40;91;0.169900;0.579365
41;52;0.171300;0.613132
42;31;0.172300;0.648347
43;102;0.169200;0.685171
44;104;0.167500;0.723632
45;35;0.166600;0.763673
46;55;0.167300;0.805423
47;19;0.171800;0.849006
48;16;0.172100;0.894444
49;21;0.171200;0.941891
50;40;0.166900;0.991189
51;106;0.169500;1.042550
52;105;0.173300;1.095956
53;13;0.176400;1.151617
54;88;0.177000;1.209487
55;23;0.175700;1.269648
56;54;0.177300;1.332220
57;26;0.177300;1.397228
58;12;0.172300;1.465028
59;50;0.176500;1.535215
60;51;0.180000;1.608092
61;27;0.178800;1.683653
62;96;0.179300;1.762147
63;92;0.175100;1.843526
64;61;0.173300;1.927828
65;71;0.179100;2.014862
66;37;0.183900;2.104995
67;9;0.176600;2.198363
68;38;0.181200;2.294668
69;45;0.172400;2.394024
70;44;0.177200;2.496668
71;41;0.171800;2.602709
72;109;0.182200;2.711868
73;48;0.182800;2.824588
74;83;0.184900;2.940726
75;46;0.200100;3.060315
76;68;0.212300;3.183493
77;36;0.241800;3.310323
78;32;0.259100;3.440813
79;77;0.289800;3.575420
80;34;0.302300;3.713808
81;33;0.302600;3.856347
82;94;0.308900;4.002928
83;60;0.317300;4.153859
84;18;0.315100;4.309364
85;1;0.318200;4.469165
86;107;0.319900;4.633830
87;17;0.321200;4.803144
88;70;0.324900;4.977599
89;0;0.326700;5.157042
90;11;0.320300;5.341697
91;29;0.337500;5.531755
92;14;0.327900;5.727360
93;10;0.344500;5.928903
94;67;0.354900;6.136125
95;95;0.356400;6.349577
96;53;0.363700;6.568897
97;66;0.360900;6.794656
98;73;0.360100;7.026904
99;97;0.372700;7.265745
100;2;0.363600;7.511112
101;20;0.377500;7.763364
102;3;0.365500;8.022671
103;4;0.371500;8.289264
104;75;0.374200;8.563447
105;76;0.379500;8.845255
106;6;0.383700;9.135023
107;7;0.377400;9.432683
108;24;0.387600;9.738435
109;110;0.405500;10.052544
