k;seed;inf;tim
0;263;0.000000;0.000120
10;485;0.001800;0.070497
20;161;0.007700;0.192226
30;399;0.017600;0.361372
40;332;0.023700;0.552951
50;473;0.032700;0.757014
60;152;0.040000;0.971920
70;163;0.055000;1.201372
80;371;0.061700;1.441691
90;479;0.063400;1.689971
100;297;0.072700;1.944656
110;18;0.086000;2.205983
120;209;0.095600;2.476074
130;366;0.105700;2.753338
140;13;0.116400;3.036183
150;379;0.137200;3.324211
160;155;0.159500;3.621898
170;56;0.170800;3.927285
180;457;0.197500;4.238979
190;62;0.224200;4.558097
200;424;0.251800;4.885615
210;222;0.280700;5.226122
220;132;0.314100;5.566873
230;330;0.373300;5.907957
240;338;0.431900;6.254199
250;65;0.455800;6.604321
260;12;0.476800;6.956704
270;260;0.480300;7.311738
280;448;0.482400;7.666813
290;446;0.491300;8.023255
300;158;0.497900;8.380826
310;171;0.503800;8.739301
320;478;0.503900;9.098500
330;134;0.519900;9.459613
340;359;0.543600;9.822103
350;177;0.546600;10.186773
360;349;0.562300;10.553117
370;27;0.582300;10.922940
380;221;0.628300;11.293942
390;373;0.677400;11.666238
400;488;0.724300;12.039576
410;159;0.729800;12.413690
420;375;0.739700;12.787908
430;241;0.745300;13.162418
440;405;0.754200;13.538428
450;228;0.762000;13.914490
460;85;0.778800;14.290464
470;414;0.817900;14.666902
480;104;0.868400;15.044701
490;148;0.887400;15.422137
