k;seed;inf;tim
0;499;0.000000;0.000681
10;463;0.000000;0.050045
20;290;0.000100;0.148698
30;69;0.001500;0.288389
40;262;0.004800;0.476634
50;475;0.009800;0.723303
60;82;0.019700;1.044497
70;483;0.032300;1.437207
80;362;0.050200;1.891822
90;304;0.080600;2.408288
100;28;0.110600;2.997197
110;118;0.140000;3.649742
120;259;0.194700;4.358254
130;433;0.258700;5.128254
140;48;0.298100;5.950462
150;292;0.332700;6.812779
160;249;0.360900;7.712088
170;441;0.379200;8.640768
180;460;0.430700;9.594676
190;429;0.454800;10.571216
200;332;0.477700;11.563712
210;153;0.496500;12.571353
220;494;0.514700;13.593269
230;337;0.534200;14.630912
240;470;0.553600;15.682146
250;364;0.585900;16.747005
260;144;0.634700;17.822702
270;111;0.675000;18.910761
280;26;0.706500;20.006922
290;29;0.727200;21.111738
300;136;0.743500;22.220922
310;482;0.756300;23.335239
320;326;0.778100;24.454239
330;400;0.807000;25.578136
340;126;0.829600;26.708025
350;179;0.847500;27.839691
360;199;0.865800;28.974585
370;331;0.870400;30.108512
380;216;0.881200;31.245529
390;437;0.893100;32.379539
400;163;0.910800;33.516510
410;377;0.928200;34.651239
420;318;0.937900;35.786804
430;27;0.946800;36.919679
440;312;0.961900;38.052165
450;97;0.969600;39.182834
460;464;0.976200;40.312741
470;84;0.985000;41.440221
480;347;0.989100;42.564730
490;267;0.996400;43.687587
