k;seed;inf;tim
0;271;0.000000;0.000100
10;313;0.000000;0.011232
20;482;0.000000;0.031830
30;201;0.000000;0.059587
40;256;0.000000;0.095341
50;251;0.002700;0.136188
60;103;0.006400;0.183356
70;61;0.012100;0.237515
80;477;0.022100;0.297105
90;133;0.022600;0.361743
100;69;0.033300;0.430680
110;402;0.044700;0.504902
120;182;0.054100;0.584299
130;425;0.063700;0.668847
140;232;0.082600;0.758414
150;474;0.092600;0.852228
160;19;0.104500;0.950378
170;204;0.105000;1.053365
180;365;0.137400;1.160485
190;253;0.168400;1.270685
200;178;0.204700;1.385036
210;432;0.225300;1.503250
220;219;0.253300;1.625657
230;462;0.290900;1.751054
240;137;0.315600;1.880054
250;442;0.345000;2.009669
260;185;0.355900;2.140669
270;448;0.399500;2.275212
280;217;0.440900;2.411998
290;386;0.469600;2.551409
300;228;0.492200;2.692390
310;301;0.503800;2.835526
320;128;0.557600;2.980374
330;190;0.589200;3.126849
340;104;0.634800;3.275502
350;154;0.683300;3.425809
360;173;0.726100;3.577600
370;480;0.764600;3.730025
380;107;0.809000;3.882933
390;337;0.858200;4.036857
400;438;0.901300;4.192417
410;54;0.920200;4.348478
420;156;0.945200;4.504535
430;401;0.978800;4.661513
440;274;0.998500;4.818562
450;22;0.999700;4.976659
460;455;0.999900;5.134852
470;129;1.000000;5.294016
480;139;1.000000;5.453141
490;56;1.000000;5.614060
