k;seed;inf;tim
0;499;0.000000;0.000614
10;459;0.000000;0.025499
20;426;0.000000;0.081712
30;408;0.000000;0.170249
40;217;0.000000;0.285076
50;195;0.000000;0.434740
60;21;0.000000;0.612552
70;240;0.004100;0.811560
80;194;0.013000;1.030238
90;336;0.020900;1.270008
100;168;0.041500;1.531206
110;389;0.060700;1.813830
120;93;0.081000;2.112028
130;445;0.117900;2.429901
140;162;0.165300;2.768022
150;361;0.218300;3.127394
160;143;0.288900;3.501272
170;392;0.368500;3.894535
180;86;0.411200;4.301720
190;103;0.500200;4.723399
200;192;0.540400;5.157693
210;197;0.595400;5.600807
220;446;0.648300;6.054597
230;228;0.709400;6.516367
240;411;0.776500;6.987825
250;179;0.823100;7.464172
260;164;0.861700;7.944388
270;315;0.897000;8.430306
280;156;0.934200;8.920519
290;6;0.956500;9.413655
300;170;0.973700;9.909087
310;60;0.984200;10.407477
320;62;0.992200;10.907230
330;53;0.996900;11.408319
340;19;0.999300;11.909552
350;455;0.999800;12.413645
360;390;0.999900;12.917023
370;349;0.999900;13.421204
380;320;1.000000;13.924256
390;301;1.000000;14.430131
400;284;1.000000;14.933919
410;271;1.000000;15.439439
420;245;1.000000;15.942689
430;171;1.000000;16.447285
440;134;1.000000;16.955048
450;100;1.000000;17.461696
460;77;0.999900;17.968086
470;47;1.000000;18.475579
480;35;1.000000;18.983475
490;20;1.000000;19.492139
