k;seed;inf;tim
0;499;0.000000;0.000703
10;237;0.097500;0.583311
20;159;0.189400;1.515121
30;202;0.250000;2.577640
40;352;0.303700;3.685022
50;193;0.340600;4.815368
60;169;0.369600;5.968696
70;329;0.405000;7.139498
80;182;0.446700;8.327940
90;4;0.475200;9.531469
100;235;0.508200;10.750855
110;345;0.529000;11.984440
120;450;0.559000;13.227213
130;471;0.588800;14.481078
140;167;0.595100;15.745111
150;134;0.618300;17.018409
160;470;0.645900;18.300607
170;356;0.668500;19.589743
180;131;0.687900;20.885386
190;201;0.701100;22.186252
200;240;0.725400;23.493764
210;67;0.739300;24.806123
220;249;0.754600;26.122456
230;455;0.764400;27.446717
240;430;0.782300;28.777420
250;338;0.803100;30.112647
260;386;0.821500;31.453236
270;31;0.832000;32.797510
280;60;0.844900;34.144743
290;90;0.858200;35.494662
300;385;0.869600;36.844040
310;111;0.885500;38.195673
320;26;0.891300;39.548919
330;376;0.904800;40.902090
340;325;0.915900;42.257101
350;377;0.926400;43.611537
360;58;0.933100;44.964861
370;495;0.940500;46.318183
380;393;0.949500;47.669604
390;364;0.955200;49.020629
400;245;0.964700;50.370953
410;189;0.971200;51.718471
420;55;0.979600;53.064919
430;45;0.984300;54.409190
440;276;0.986500;55.750231
450;282;0.989500;57.089988
460;53;0.993300;58.426944
470;308;0.995900;59.760208
480;303;0.996800;61.091255
490;15;0.999500;62.418691
