k;seed;inf;tim
0;107;0.000000;0.000195
10;4013;0.000000;0.103266
20;3977;0.000000;0.387857
30;3943;0.000000;1.013746
40;3865;0.000000;1.774535
50;3676;0.000000;2.587934
60;3477;0.000000;3.510194
70;3342;0.000000;5.701706
80;2932;0.000000;8.506715
90;2915;0.000000;12.395993
100;2879;0.000000;17.331114
110;2575;0.000000;22.672546
120;2029;0.000000;28.128034
130;1986;0.000000;33.742757
140;1760;0.000000;39.474967
150;1506;0.000000;45.407550
160;1386;0.000000;51.648092
170;1793;0.000000;58.514671
180;1319;0.000000;65.938134
190;952;0.000000;73.645802
200;397;0.000000;81.439321
210;321;0.000000;89.329988
220;270;0.000000;97.363509
230;114;0.000000;105.458777
240;1262;0.001275;113.576358
250;1562;0.003625;121.769686
260;283;0.006225;130.090112
270;52;0.011200;138.521075
280;3752;0.015300;147.028123
290;4032;0.022125;155.618118
300;3322;0.031450;164.293296
310;2866;0.044875;173.064690
320;2830;0.061000;181.934212
330;3857;0.069175;190.893953
340;244;0.078350;199.910135
350;3598;0.089425;208.988691
360;3416;0.117325;218.131352
370;2271;0.141075;227.341666
380;396;0.172475;236.616903
390;1681;0.191900;245.948318
400;2112;0.217100;255.336715
410;1572;0.238875;264.775982
420;3760;0.282600;274.251459
430;353;0.305825;283.773956
440;1815;0.319625;293.341552
450;1230;0.376250;302.944631
460;1277;0.350175;312.599796
470;2784;0.387125;322.291071
480;3475;0.441275;332.010491
490;3793;0.466975;341.777066
