k;seed;inf;tim
0;1;0.000000;0.000259
10;3704;0.000200;11.063832
20;3532;0.000425;22.089896
30;3689;0.000925;33.100798
40;3579;0.001125;44.203603
50;3467;0.001850;55.274908
60;3560;0.002225;66.391826
70;3237;0.002550;77.983015
80;3449;0.002975;89.610369
90;3700;0.003300;100.743181
100;3634;0.003775;112.115244
110;3606;0.004200;123.374214
120;3725;0.005050;134.399187
130;3201;0.005075;144.564013
140;3267;0.005525;154.799704
150;3546;0.006025;165.105966
160;3363;0.006750;175.372038
170;3233;0.007250;185.526674
180;3365;0.007675;195.617586
190;3088;0.007925;205.678067
200;3641;0.008425;215.795417
210;3515;0.009000;225.895874
220;3085;0.009200;236.032827
230;3222;0.009650;246.209871
240;3123;0.009475;256.292628
250;2813;0.009925;266.459609
260;3687;0.009725;276.738690
270;155;0.010450;287.665300
280;2794;0.009825;299.043322
290;2797;0.010100;309.768488
300;2550;0.010025;320.195507
310;491;0.010475;330.427625
320;2877;0.010425;340.650384
330;1517;0.010250;350.849658
340;3752;0.010525;361.068539
350;2479;0.010800;371.483596
360;3142;0.010725;381.917387
370;2172;0.011000;392.578033
380;2110;0.010725;403.373949
390;2795;0.010225;414.187972
400;209;0.010675;425.389848
410;1828;0.010925;436.693227
420;489;0.010725;448.012399
430;3051;0.010425;459.339878
440;1255;0.011125;470.682767
450;2034;0.010850;482.364179
460;1756;0.011100;494.424607
470;419;0.010975;506.506692
480;484;0.011050;518.591748
490;2215;0.011150;530.569792
