k;seed;inf;tim
0;271;0.000000;0.000122
10;258;0.000000;0.037797
20;60;0.000000;0.094274
30;279;0.000100;0.167394
40;231;0.002500;0.256247
50;351;0.008200;0.364351
60;303;0.017200;0.494641
70;419;0.020300;0.644140
80;477;0.022500;0.802138
90;127;0.028500;0.965845
100;434;0.039200;1.137709
110;160;0.051700;1.323252
120;145;0.060900;1.520029
130;381;0.061900;1.724444
140;212;0.067100;1.933969
150;109;0.077300;2.148905
160;310;0.086600;2.369808
170;291;0.092400;2.598035
180;33;0.102100;2.833194
190;142;0.109200;3.074594
200;178;0.116100;3.322006
210;226;0.131100;3.574892
220;371;0.146300;3.833153
230;128;0.153800;4.097622
240;457;0.164200;4.368142
250;330;0.177700;4.644478
260;123;0.194800;4.926482
270;264;0.219700;5.214240
280;321;0.239600;5.507304
290;210;0.246600;5.804019
300;84;0.253500;6.104515
310;155;0.263500;6.408748
320;363;0.271400;6.715838
330;296;0.275200;7.025780
340;402;0.284600;7.338006
350;443;0.293800;7.652881
360;72;0.306400;7.970768
370;173;0.320400;8.292047
380;82;0.337900;8.616375
390;286;0.346200;8.944240
400;342;0.366500;9.275276
410;403;0.397500;9.609567
420;416;0.414000;9.947236
430;347;0.425100;10.287513
440;314;0.454500;10.630451
450;254;0.465900;10.975626
460;138;0.500500;11.323292
470;189;0.538600;11.673563
480;105;0.579100;12.026258
490;452;0.689900;12.381121
