k;seed;inf;tim
0;12;0.000000;0.000117
1;315;0.000000;0.003078
2;464;0.000000;0.005914
3;489;0.000000;0.009018
4;327;0.000000;0.012281
5;228;0.000000;0.015787
6;499;0.000000;0.019475
7;15;0.000000;0.023298
8;278;0.000000;0.027299
9;375;0.000000;0.031462
10;462;0.000000;0.035778
11;249;0.000000;0.040305
12;36;0.000000;0.044978
13;414;0.000000;0.049836
14;281;0.000000;0.054868
15;172;0.000000;0.060089
16;395;0.000100;0.065476
17;78;0.000000;0.071066
18;359;0.000200;0.076892
19;494;0.000000;0.082851
20;257;0.000500;0.088997
21;455;0.000100;0.095392
22;308;0.000300;0.101983
23;384;0.000400;0.108745
24;290;0.001000;0.115755
25;314;0.001500;0.122979
26;0;0.001400;0.130384
27;86;0.001400;0.137967
28;159;0.001900;0.145757
29;95;0.002600;0.153741
30;67;0.002300;0.161938
31;252;0.002600;0.170329
32;307;0.002600;0.178844
33;482;0.002800;0.187506
34;74;0.002500;0.196416
35;7;0.004200;0.205434
36;173;0.004300;0.214577
37;312;0.004500;0.223905
38;475;0.004100;0.233411
39;45;0.005100;0.243060
40;347;0.005100;0.252908
41;407;0.005700;0.262877
42;116;0.006500;0.273006
43;396;0.007400;0.283287
44;304;0.007700;0.293716
45;73;0.008200;0.304307
46;41;0.008000;0.315074
47;275;0.009400;0.326018
48;285;0.010100;0.337079
49;429;0.011100;0.348301
50;483;0.011600;0.359700
51;256;0.012300;0.371179
52;109;0.011600;0.382871
53;302;0.012700;0.394654
54;28;0.013300;0.406727
55;32;0.015500;0.419011
56;380;0.014600;0.431436
57;66;0.015100;0.443861
58;23;0.015600;0.456429
59;50;0.016200;0.469189
60;250;0.016100;0.482080
61;25;0.017100;0.495134
62;101;0.019000;0.508365
63;376;0.018800;0.521698
64;52;0.019600;0.535192
65;226;0.020300;0.548830
66;120;0.019200;0.562634
67;438;0.019000;0.576592
68;100;0.022300;0.590646
69;379;0.023400;0.604857
70;94;0.023500;0.619206
71;161;0.022600;0.633613
72;421;0.022800;0.648115
73;203;0.023900;0.662707
74;473;0.024600;0.677354
75;292;0.024000;0.692075
76;260;0.024300;0.706900
77;236;0.025200;0.721799
78;40;0.024000;0.736782
79;363;0.025200;0.751859
80;208;0.025700;0.766968
81;135;0.028000;0.782156
82;392;0.028400;0.797443
83;65;0.031000;0.812817
84;306;0.031900;0.828297
85;132;0.030100;0.843884
86;492;0.033600;0.859573
87;27;0.032400;0.875392
88;401;0.034000;0.891321
89;24;0.034700;0.907328
90;267;0.037400;0.923510
91;187;0.037700;0.939781
92;266;0.038500;0.956159
93;200;0.039400;0.972662
94;42;0.040500;0.989275
95;467;0.038400;1.006037
96;151;0.039500;1.022943
97;150;0.042600;1.040033
98;485;0.043800;1.057118
99;144;0.041800;1.074320
100;271;0.045200;1.091974
101;282;0.045300;1.109543
102;176;0.047600;1.127068
103;33;0.049000;1.144654
104;442;0.050600;1.162343
105;354;0.052100;1.180126
106;142;0.055800;1.198029
107;460;0.054200;1.216003
108;246;0.055000;1.234047
109;129;0.053900;1.252175
110;13;0.055100;1.270432
111;265;0.055300;1.288717
112;289;0.060300;1.307110
113;8;0.056400;1.325589
114;247;0.062500;1.344127
115;471;0.058400;1.362741
116;225;0.058800;1.381441
117;434;0.061400;1.400244
118;143;0.059500;1.419121
119;222;0.060400;1.438071
120;148;0.062500;1.457084
121;334;0.059800;1.476148
122;411;0.060600;1.495255
123;435;0.064000;1.514398
124;402;0.061600;1.533619
125;361;0.061900;1.552898
126;484;0.064800;1.572299
127;9;0.059600;1.591676
128;259;0.064000;1.611168
129;261;0.063900;1.630637
130;339;0.064900;1.650109
131;424;0.062500;1.669633
132;378;0.067100;1.689205
133;321;0.065800;1.708809
134;212;0.064000;1.728472
135;119;0.063600;1.748182
136;357;0.065700;1.767967
137;498;0.065400;1.787812
138;495;0.065600;1.807719
139;53;0.068000;1.827667
140;160;0.065500;1.847716
141;185;0.068600;1.867820
142;263;0.069000;1.887968
143;102;0.068200;1.908143
144;433;0.071800;1.928577
145;22;0.068800;1.949323
146;98;0.070700;1.969764
147;270;0.072800;1.990253
148;299;0.075700;2.010744
149;190;0.076100;2.031293
150;420;0.073200;2.051891
151;221;0.076700;2.072599
152;295;0.076600;2.093355
153;96;0.077600;2.114172
154;165;0.076400;2.135064
155;17;0.074800;2.156035
156;449;0.080600;2.177059
157;99;0.079100;2.198161
158;369;0.080100;2.219359
159;452;0.078800;2.240582
160;468;0.082600;2.261879
161;82;0.082000;2.283230
162;410;0.082100;2.304628
163;493;0.084800;2.326073
164;355;0.082900;2.347593
165;264;0.081800;2.369194
166;488;0.088700;2.390848
167;44;0.084300;2.412627
168;26;0.086200;2.434441
169;5;0.091000;2.456324
170;181;0.091500;2.478388
171;113;0.091400;2.500468
172;97;0.089800;2.522584
173;283;0.094600;2.544693
174;305;0.097400;2.566874
175;439;0.100000;2.589129
176;393;0.101300;2.611444
177;469;0.098600;2.633803
178;61;0.104300;2.656200
179;358;0.103600;2.678627
180;175;0.104700;2.701137
181;84;0.107200;2.723689
182;472;0.105100;2.746323
183;215;0.103600;2.768994
184;163;0.105700;2.791692
185;115;0.105700;2.814458
186;461;0.112100;2.837250
187;253;0.110200;2.860060
188;310;0.110400;2.882904
189;83;0.108000;2.905795
190;323;0.104300;2.928712
191;125;0.111600;2.951672
192;156;0.113100;2.974719
193;76;0.114300;2.997762
194;343;0.114400;3.020893
195;158;0.116600;3.044050
196;177;0.119900;3.067259
197;4;0.119600;3.090531
198;397;0.118000;3.113863
199;238;0.118400;3.137234
200;59;0.122800;3.160651
201;373;0.120300;3.184083
202;186;0.120600;3.207643
203;210;0.124200;3.231235
204;30;0.120300;3.254834
205;217;0.124400;3.278504
206;80;0.124500;3.302218
207;34;0.125900;3.326071
208;254;0.127900;3.349948
209;336;0.128800;3.373898
210;191;0.126000;3.397868
211;70;0.131700;3.421934
212;479;0.130300;3.446067
213;348;0.128900;3.470270
214;383;0.132600;3.494511
215;268;0.134000;3.518781
216;301;0.134500;3.543167
217;377;0.134100;3.568542
218;31;0.137400;3.593122
219;497;0.138300;3.617661
220;276;0.140800;3.642352
221;242;0.143000;3.667212
222;123;0.145000;3.692291
223;168;0.143200;3.717360
224;111;0.148500;3.742194
225;195;0.153200;3.767036
226;214;0.157400;3.791954
227;124;0.158000;3.816908
228;412;0.162200;3.841919
229;337;0.157100;3.866977
230;280;0.159000;3.892107
231;300;0.167200;3.917292
232;430;0.162700;3.942573
233;138;0.163100;3.967855
234;293;0.166000;3.993277
235;6;0.175600;4.019185
236;316;0.171400;4.044898
237;223;0.175100;4.070434
238;274;0.171700;4.096037
239;235;0.173500;4.121787
240;122;0.176500;4.147523
241;192;0.179100;4.173294
242;63;0.181600;4.199070
243;288;0.178500;4.224922
244;38;0.176900;4.250798
245;21;0.180800;4.276740
246;64;0.185800;4.302699
247;209;0.186300;4.328737
248;75;0.191100;4.354795
249;279;0.192200;4.380906
250;389;0.192100;4.407099
251;157;0.195900;4.433361
252;85;0.191600;4.459661
253;107;0.203700;4.486016
254;112;0.201800;4.512425
255;194;0.204000;4.539396
256;141;0.208200;4.566382
257;56;0.210400;4.593020
258;415;0.211000;4.619748
259;335;0.213700;4.646548
260;231;0.210000;4.673416
261;149;0.217800;4.700320
262;77;0.218200;4.727257
263;367;0.209900;4.754216
264;445;0.214400;4.781201
265;319;0.223400;4.808232
266;14;0.221200;4.835312
267;179;0.224400;4.862457
268;458;0.227300;4.889628
269;398;0.224800;4.916825
270;391;0.223900;4.944028
271;386;0.228000;4.971289
272;374;0.230600;4.998553
273;81;0.231000;5.025886
274;251;0.230400;5.053231
275;110;0.230000;5.080614
276;333;0.233000;5.108002
277;453;0.237000;5.135435
278;51;0.236000;5.162896
279;298;0.234300;5.190421
280;273;0.239200;5.217976
281;213;0.235700;5.245586
282;147;0.239400;5.273280
283;418;0.234400;5.300930
284;371;0.232000;5.328579
285;478;0.237200;5.356242
286;62;0.241300;5.383943
287;428;0.232800;5.411632
288;88;0.235800;5.439373
289;219;0.239700;5.467150
290;338;0.237600;5.494945
291;68;0.237600;5.522752
292;422;0.239500;5.550673
293;69;0.246000;5.578575
294;229;0.244500;5.606574
295;170;0.234500;5.634977
296;405;0.238800;5.663769
297;390;0.245600;5.691963
298;364;0.252200;5.720146
299;164;0.253000;5.748312
300;324;0.250100;5.776522
301;372;0.251300;5.804710
302;60;0.253700;5.832922
303;272;0.254300;5.861150
304;1;0.255400;5.889386
305;322;0.259000;5.917645
306;459;0.251700;5.945936
307;385;0.258200;5.974299
308;387;0.255600;6.002638
309;427;0.263800;6.031060
310;490;0.259000;6.059520
311;345;0.261900;6.088478
312;39;0.261800;6.117039
313;404;0.266400;6.145507
314;481;0.267600;6.173999
315;183;0.267800;6.202597
316;332;0.267200;6.231476
317;230;0.266400;6.260062
318;239;0.262800;6.288689
319;130;0.266200;6.317282
320;118;0.267600;6.345906
321;262;0.263900;6.374590
322;205;0.270000;6.403256
323;476;0.270600;6.431982
324;406;0.270200;6.460793
325;491;0.269600;6.489681
326;233;0.270900;6.518525
327;480;0.271400;6.547358
328;444;0.268600;6.576648
329;487;0.272900;6.605498
330;426;0.268100;6.634366
331;447;0.266700;6.663272
332;197;0.270400;6.692194
333;399;0.274200;6.721143
334;437;0.277000;6.750154
335;11;0.275800;6.779185
336;71;0.276500;6.808206
337;90;0.274900;6.837262
338;232;0.278700;6.866343
339;349;0.279000;6.895455
340;432;0.278800;6.924577
341;463;0.283500;6.953761
342;436;0.279100;6.982961
343;340;0.283300;7.012199
344;245;0.281000;7.041434
345;248;0.285500;7.070690
346;184;0.279400;7.099971
347;243;0.285300;7.129321
348;470;0.286200;7.158681
349;466;0.282400;7.188111
350;291;0.286300;7.217589
351;443;0.284800;7.247373
352;145;0.287500;7.276872
353;136;0.291300;7.306342
354;448;0.292500;7.335794
355;366;0.290700;7.365339
356;352;0.294100;7.394892
357;87;0.294300;7.424473
358;320;0.301700;7.454049
359;57;0.290800;7.483683
360;477;0.294900;7.513326
361;169;0.300600;7.542999
362;167;0.302900;7.572732
363;103;0.307500;7.602481
364;416;0.310900;7.632243
365;277;0.313200;7.662073
366;241;0.311800;7.691962
367;365;0.313800;7.722048
368;202;0.318400;7.753127
369;131;0.315500;7.783126
370;341;0.315600;7.813164
371;18;0.317100;7.843281
372;72;0.322300;7.873483
373;326;0.325800;7.903670
374;425;0.314800;7.933852
375;450;0.321300;7.964024
376;108;0.323000;7.994260
377;92;0.327700;8.024550
378;313;0.317900;8.054882
379;370;0.326900;8.085237
380;284;0.327900;8.115564
381;55;0.331500;8.145925
382;441;0.326200;8.176366
383;457;0.328500;8.206840
384;54;0.327700;8.237377
385;311;0.336400;8.267969
386;413;0.335200;8.298542
387;19;0.334500;8.329161
388;356;0.335800;8.359803
389;342;0.337700;8.390499
390;10;0.340200;8.421235
391;117;0.335400;8.452022
392;353;0.346900;8.482821
393;344;0.343900;8.513630
394;423;0.343700;8.544483
395;153;0.344000;8.575356
396;128;0.350100;8.606281
397;400;0.350100;8.637222
398;346;0.349700;8.668204
399;121;0.348600;8.699245
400;47;0.356400;8.730278
401;329;0.352800;8.761376
402;43;0.351100;8.792474
403;180;0.358100;8.823587
404;104;0.357400;8.854770
405;20;0.364900;8.885984
406;431;0.363300;8.917210
407;234;0.366900;8.948492
408;206;0.369300;8.979837
409;139;0.364400;9.011214
410;297;0.376100;9.042593
411;456;0.376800;9.073991
412;37;0.371300;9.105391
413;79;0.383800;9.136841
414;193;0.382600;9.168290
415;207;0.390300;9.199809
416;133;0.387600;9.231376
417;49;0.385200;9.262927
418;174;0.397300;9.294480
419;309;0.402900;9.326104
420;474;0.405400;9.357731
421;211;0.403400;9.389443
422;328;0.407600;9.421152
423;162;0.413500;9.452855
424;35;0.412200;9.484606
425;127;0.408600;9.516377
426;394;0.413700;9.548222
427;409;0.416200;9.580070
428;403;0.412800;9.611915
429;255;0.415700;9.643858
430;318;0.423000;9.675752
431;331;0.416400;9.707680
432;93;0.414200;9.739622
433;146;0.421800;9.771573
434;388;0.421500;9.803743
435;330;0.423500;9.837293
436;258;0.429400;9.869360
437;189;0.426700;9.901459
438;171;0.432300;9.933523
439;454;0.428100;9.965688
440;155;0.433000;9.997852
441;417;0.440100;10.030042
442;114;0.437500;10.062252
443;201;0.431300;10.094459
444;227;0.445800;10.126685
445;446;0.444400;10.158932
446;350;0.445200;10.191180
447;317;0.452900;10.223495
448;134;0.453500;10.255834
