k;seed;inf;tim
0;4038;0.000000;0.008301
10;3982;0.000000;0.128935
20;3936;0.000000;0.815963
30;3859;0.000000;1.963949
40;3620;0.000000;3.333757
50;3477;0.000000;4.981122
60;3415;0.000000;9.590607
70;2934;0.000000;15.618843
80;2911;0.000000;23.886621
90;2893;0.000000;34.127384
100;2711;0.000000;46.143731
110;917;0.000000;59.051221
120;2026;0.000000;72.712305
130;1991;0.000000;87.281327
140;1070;0.000000;102.576519
150;1696;0.000000;118.503251
160;1387;0.000000;135.565849
170;572;0.000000;154.103241
180;1340;0.000000;173.721837
190;719;0.000000;193.977139
200;397;0.000000;214.480447
210;270;0.000000;235.224641
220;209;0.000000;256.177363
230;1623;0.000925;277.235905
240;2882;0.002100;298.698068
250;1306;0.003250;320.666114
260;3327;0.006300;343.296977
270;2092;0.010325;366.600206
280;497;0.013175;390.346408
290;1837;0.016775;414.506589
300;2888;0.021425;439.115391
310;1300;0.024400;464.202451
320;1158;0.027675;489.644961
330;3434;0.036750;515.308657
340;3000;0.044075;541.213356
350;2005;0.049175;567.309664
360;4029;0.055025;593.638807
370;3098;0.062325;620.248088
380;3608;0.070400;647.081594
390;1698;0.068400;674.086622
400;1807;0.087450;701.161962
410;125;0.099475;728.361269
420;3885;0.112025;755.860606
430;3857;0.123275;783.468848
440;34;0.136225;811.319474
450;3700;0.146350;839.369291
460;1975;0.158600;867.651531
470;1830;0.170725;896.347110
480;3374;0.197550;926.031572
490;3822;0.196900;955.013880
