k;seed;inf;tim
0;1;0.000000;0.000967
10;3691;0.000075;10.790065
20;3734;0.000325;21.210649
30;1052;0.001450;31.621409
40;3601;0.003375;42.045480
50;3693;0.005050;52.477772
60;1435;0.005250;62.933055
70;2687;0.006000;73.401346
80;74;0.006900;83.881610
90;3311;0.007600;94.369585
100;3751;0.008575;104.939324
110;613;0.009050;115.446874
120;3426;0.009125;125.964411
130;681;0.009225;136.488190
140;1721;0.009475;147.019855
150;1358;0.009975;157.573383
160;2366;0.009650;168.118775
170;1416;0.010000;178.673078
180;1987;0.010375;189.231601
190;2095;0.010250;199.797904
200;462;0.010200;210.368820
210;1172;0.010225;220.940675
220;3518;0.009775;231.525844
230;2820;0.010150;242.106540
240;2042;0.010025;252.679855
250;2218;0.009950;263.251775
260;2721;0.010200;273.822505
270;1567;0.010075;284.400860
280;3432;0.010450;295.000008
290;2836;0.010125;305.589389
300;2370;0.010225;316.182789
310;2743;0.010200;326.780738
320;465;0.010100;337.380419
330;1654;0.010250;347.983674
340;369;0.010100;358.597759
350;1624;0.010275;369.228520
360;3010;0.010300;379.847909
370;537;0.010650;390.476489
380;250;0.010425;401.106946
390;3508;0.010550;411.738469
400;1480;0.009975;422.386960
410;1152;0.010150;433.040615
420;3026;0.010575;443.693172
430;1696;0.010200;454.344386
440;583;0.010650;465.016702
450;3726;0.010450;475.679383
460;453;0.010425;486.351701
470;1138;0.010325;497.036575
480;2030;0.010225;507.719613
490;2776;0.010025;518.405694
