k;seed;inf;tim
0;499;0.000000;0.000693
10;475;0.000000;0.013597
20;437;0.000000;0.038042
30;250;0.000000;0.075829
40;215;0.000000;0.125646
50;182;0.000300;0.189108
60;426;0.002500;0.263956
70;370;0.005100;0.351797
80;2;0.011400;0.452754
90;344;0.015100;0.567373
100;335;0.025300;0.695989
110;235;0.033900;0.838763
120;396;0.045800;0.997791
130;401;0.063500;1.174236
140;494;0.082000;1.368871
150;446;0.106200;1.578398
160;191;0.127100;1.803774
170;436;0.150800;2.047777
180;379;0.183600;2.310535
190;260;0.230500;2.594633
200;245;0.258900;2.897585
210;343;0.309200;3.217556
220;339;0.348700;3.552313
230;115;0.384800;3.902817
240;300;0.435100;4.266190
250;86;0.492200;4.642527
260;132;0.540900;5.030975
270;429;0.596700;5.430386
280;28;0.637300;5.839292
290;136;0.679700;6.258600
300;340;0.718700;6.686305
310;247;0.754400;7.121915
320;76;0.792900;7.562644
330;381;0.833900;8.008042
340;67;0.868900;8.458088
350;358;0.905800;8.912269
360;433;0.930100;9.369024
370;485;0.948800;9.828322
380;194;0.962500;10.289595
390;42;0.979600;10.751131
400;299;0.987200;11.214591
410;259;0.994200;11.678704
420;464;0.996300;12.142956
430;492;0.998600;12.607662
440;425;0.999700;13.073526
450;317;0.999800;13.539542
460;286;0.999800;14.006106
470;241;0.999800;14.473480
480;113;1.000000;14.940776
490;57;1.000000;15.409195
