k;seed;inf;tim
0;23;0.000000;0.000284
10;2739;0.000000;16.428026
20;3635;0.000275;32.877812
30;933;0.000875;49.862673
40;2098;0.001850;67.124158
50;480;0.002775;84.541105
60;556;0.003950;101.983213
70;5447;0.004600;119.043318
80;4981;0.005300;135.723345
90;1163;0.005750;152.222392
100;1106;0.006150;169.544475
110;5190;0.006675;187.031401
120;3084;0.007425;204.384448
130;4810;0.007400;221.963588
140;551;0.008050;240.224528
150;4310;0.008350;258.701051
160;3473;0.008650;277.193676
170;719;0.008975;294.913830
180;4677;0.009550;312.460036
190;706;0.009225;330.009372
200;4205;0.009675;347.689883
210;4627;0.009300;364.365161
220;2025;0.009600;381.141227
230;5157;0.009850;398.781363
240;1693;0.009800;416.785109
250;4543;0.009925;434.414442
260;2261;0.009550;451.144439
270;3323;0.009575;467.812970
280;2258;0.009650;484.449119
290;1410;0.010125;501.087240
300;1686;0.010125;517.765342
310;4005;0.010050;534.430749
320;4446;0.010125;551.096251
330;5850;0.010125;567.755878
340;47;0.009675;584.422285
350;2253;0.009925;601.093692
360;3920;0.009650;617.794094
370;5753;0.009750;634.486760
380;5300;0.009800;651.185629
390;4954;0.010275;667.890533
400;1212;0.010275;684.599650
410;3636;0.009750;701.353319
420;4073;0.009850;718.081457
430;2825;0.009900;734.823715
440;4486;0.009900;751.597513
450;5291;0.010250;768.356742
460;802;0.010125;785.131140
470;4663;0.010125;801.907865
480;3404;0.010300;818.687688
490;3075;0.010250;835.482667
