k;seed;inf;tim
0;17;0.000000;0.000114
1;76;0.001000;0.009534
2;96;0.002000;0.015374
3;106;0.001000;0.018184
4;82;0.002000;0.021045
5;11;0.006000;0.023923
6;4;0.004000;0.027153
7;86;0.012000;0.030787
8;107;0.009000;0.034426
9;31;0.012000;0.038302
10;33;0.004000;0.042373
11;84;0.011000;0.046457
12;95;0.009000;0.050570
13;61;0.018000;0.054706
14;35;0.013000;0.058842
15;59;0.014000;0.063010
16;12;0.020000;0.067053
17;30;0.036000;0.071234
18;36;0.029000;0.075401
19;83;0.022000;0.079597
20;62;0.052000;0.083878
21;109;0.048000;0.088177
22;78;0.062000;0.092555
23;64;0.057000;0.096966
24;53;0.063000;0.101665
25;92;0.072000;0.106376
26;73;0.079000;0.115644
27;98;0.089000;0.127725
28;2;0.089000;0.132587
29;63;0.096000;0.137533
30;108;0.111000;0.142639
31;26;0.105000;0.147864
32;67;0.112000;0.153068
33;79;0.115000;0.158556
34;68;0.114000;0.164000
35;105;0.114000;0.169482
36;72;0.121000;0.175024
37;54;0.116000;0.180619
38;0;0.134000;0.186362
39;27;0.120000;0.192075
40;71;0.140000;0.197778
41;87;0.150000;0.203566
42;65;0.172000;0.209283
43;1;0.164000;0.215121
44;3;0.220000;0.221083
45;56;0.231000;0.227067
46;44;0.238000;0.233143
47;81;0.221000;0.239148
48;43;0.263000;0.245042
49;102;0.259000;0.251015
50;75;0.271000;0.256946
51;77;0.270000;0.262977
52;94;0.269000;0.268970
53;21;0.274000;0.275131
54;80;0.276000;0.281193
55;14;0.300000;0.287404
56;5;0.309000;0.293686
57;49;0.286000;0.299901
58;28;0.309000;0.306100
59;93;0.306000;0.312379
60;24;0.330000;0.318759
61;48;0.328000;0.325223
62;25;0.311000;0.331674
63;47;0.340000;0.338160
64;29;0.313000;0.344471
65;6;0.321000;0.350985
66;55;0.325000;0.357453
67;40;0.333000;0.364003
68;100;0.342000;0.370614
69;32;0.333000;0.377251
70;41;0.365000;0.384019
71;22;0.332000;0.390803
72;45;0.399000;0.397536
73;8;0.387000;0.404221
74;88;0.380000;0.410941
75;57;0.430000;0.417636
76;7;0.414000;0.424456
77;90;0.421000;0.431141
78;101;0.421000;0.437959
79;38;0.445000;0.444784
80;39;0.432000;0.451623
81;46;0.453000;0.458427
82;99;0.446000;0.465239
83;15;0.441000;0.472143
84;34;0.467000;0.479101
85;19;0.452000;0.486068
86;60;0.456000;0.493150
87;18;0.466000;0.500158
88;58;0.467000;0.507216
89;85;0.467000;0.514347
90;70;0.483000;0.521515
91;66;0.490000;0.528859
92;91;0.477000;0.536278
93;42;0.493000;0.543634
94;104;0.520000;0.550853
95;50;0.527000;0.558146
96;51;0.496000;0.565319
97;74;0.559000;0.572640
98;52;0.560000;0.579955
99;16;0.556000;0.587433
100;69;0.572000;0.594850
101;9;0.600000;0.602186
102;20;0.598000;0.609549
103;97;0.629000;0.616885
104;37;0.639000;0.624303
105;10;0.623000;0.631724
106;103;0.624000;0.639139
107;13;0.691000;0.646584
108;89;0.778000;0.654067
109;23;1.000000;0.661502
