k;seed;inf;tim
0;107;0.003000;8.501804
10;349;0.013250;217.095732
20;348;0.013250;426.254248
30;2029;0.017500;635.380228
40;719;0.028000;844.690769
50;301;0.047750;1054.265651
60;1808;0.057250;1263.988014
70;4025;0.055000;1473.832879
80;605;0.057750;1683.653332
90;29;0.063500;1893.785052
100;1282;0.072250;2104.103481
110;880;0.077000;2314.350747
120;3677;0.085000;2524.789675
130;2678;0.095250;2735.217383
140;3574;0.109500;2945.843317
150;2023;0.117500;3156.509350
160;662;0.120750;3367.097581
170;3810;0.152000;3577.834419
180;3322;0.163500;3788.682763
190;1543;0.198750;3999.683274
200;2019;0.212750;4210.794840
210;1553;0.248250;4421.967017
220;2923;0.280000;4633.178828
230;3193;0.300750;4844.552830
240;756;0.322250;5055.879185
250;4032;0.366250;5267.325120
260;2742;0.398000;5478.576159
270;91;0.435500;5689.344745
280;1032;0.480000;5900.085257
290;1764;0.487250;6111.072379
300;210;0.483500;6322.282781
310;3978;0.494250;6533.667114
320;1067;0.497500;6744.904976
330;1240;0.494750;6956.496188
340;2670;0.506000;7162.395089
350;3969;0.515500;7366.559398
360;3781;0.517500;7570.771351
370;3694;0.527000;7775.462723
380;2661;0.525750;7980.170508
390;2040;0.529500;8187.902513
400;3953;0.520750;8393.065321
410;2087;0.538000;8597.600707
420;206;0.535750;8802.121159
430;3530;0.540500;9007.320509
440;543;0.547250;9212.623733
450;2291;0.549250;9419.505505
460;4005;0.559500;9625.718653
470;2961;0.553250;9830.763613
480;2378;0.561750;10035.929484
490;2893;0.572000;10242.535316
