k;seed;inf;tim
0;107;0.003750;8.766926
10;1837;0.012750;217.816906
20;1750;0.013500;427.475594
30;3812;0.016750;637.318891
40;374;0.027750;847.282587
50;3885;0.035000;1057.676397
60;960;0.050750;1268.441726
70;12;0.055500;1479.076503
80;4016;0.056750;1689.774890
90;1786;0.059500;1900.713654
100;120;0.064500;2111.624310
110;3888;0.075750;2322.634545
120;3720;0.082250;2533.632049
130;192;0.092500;2744.674247
140;1581;0.108500;2955.973544
150;748;0.117500;3167.311457
160;2040;0.114750;3378.729247
170;3960;0.127750;3590.388459
180;2004;0.153750;3802.018323
190;3384;0.160500;4013.656397
200;2927;0.198750;4225.469991
210;2344;0.224500;4437.228146
220;1553;0.253750;4649.066787
230;2894;0.297750;4861.108491
240;900;0.316500;5073.041009
250;4032;0.359500;5285.114490
260;3702;0.390000;5497.579937
270;3678;0.421250;5709.995872
280;4033;0.463750;5922.358794
290;1032;0.486250;6134.805554
300;582;0.489500;6347.500744
310;3987;0.490000;6560.210613
320;3627;0.495500;6772.937876
330;2006;0.494000;6985.982039
340;1240;0.502750;7190.876054
350;3969;0.507750;7395.130339
360;3711;0.515500;7599.542112
370;2020;0.522000;7804.367065
380;3016;0.526750;8010.110203
390;739;0.521750;8217.190616
400;2008;0.527500;8422.478177
410;190;0.532500;8627.057112
420;3857;0.534250;8831.661301
430;686;0.536000;9037.041727
440;166;0.543250;9243.363397
450;1859;0.545000;9450.064787
460;3614;0.553750;9656.065934
470;164;0.557250;9861.285921
480;1996;0.560750;10067.141053
490;3819;0.567250;10273.405624
