k;seed;inf;tim
0;271;0.000000;0.000034
10;193;0.000750;0.421619
20;200;0.003740;0.967539
30;496;0.008590;1.657480
40;242;0.016960;2.500482
50;130;0.024740;3.519637
60;474;0.033920;4.728167
70;480;0.045740;6.099524
80;466;0.056710;7.658495
90;449;0.071050;9.394812
100;404;0.089780;11.281892
110;345;0.100730;13.343403
120;416;0.114680;15.595555
130;0;0.129980;17.977781
140;392;0.144070;20.483011
150;257;0.157340;23.122336
160;10;0.177750;25.895480
170;455;0.193190;28.784626
180;153;0.211440;31.780728
190;418;0.243110;34.902915
