k;seed;inf;tim
0;499;0.000000;0.000612
10;467;0.000000;0.018001
20;488;0.000000;0.061840
30;332;0.000000;0.128424
40;237;0.000000;0.217125
50;182;0.000000;0.326893
60;53;0.000700;0.455661
70;435;0.002600;0.605446
80;401;0.004000;0.780150
90;403;0.008300;0.979311
100;170;0.013600;1.208584
110;7;0.018900;1.472160
120;127;0.027700;1.770995
130;343;0.037000;2.105446
140;263;0.052200;2.476128
150;482;0.064100;2.886920
160;80;0.081600;3.336352
170;90;0.095500;3.821663
180;159;0.113500;4.348820
190;56;0.127900;4.901293
200;151;0.147000;5.485737
210;40;0.172000;6.100250
220;416;0.181000;6.742752
230;321;0.213400;7.417442
240;369;0.242500;8.119542
250;412;0.269600;8.848667
260;231;0.291800;9.604727
270;175;0.320100;10.386477
280;424;0.346500;11.188763
290;21;0.380800;12.013173
300;303;0.400800;12.854426
310;39;0.415200;13.712171
320;117;0.445200;14.588254
330;374;0.460800;15.477444
340;310;0.497200;16.384937
350;274;0.525900;17.305780
360;112;0.552800;18.239553
370;295;0.576800;19.185938
380;282;0.590000;20.143667
390;23;0.613600;21.110247
400;330;0.633800;22.084815
410;41;0.655000;23.072541
420;364;0.684500;24.068205
430;139;0.712700;25.074123
440;98;0.744100;26.084969
450;386;0.763200;27.100040
460;228;0.801800;28.121760
470;13;0.850600;29.144334
480;33;0.903900;30.172186
490;270;0.944800;31.227315
