k;seed;inf;tim
0;499;0.000000;0.000567
10;459;0.000000;0.019026
20;419;0.000000;0.064351
30;260;0.000000;0.131199
40;220;0.000000;0.211952
50;202;0.000000;0.314300
60;133;0.000100;0.438168
70;277;0.001800;0.579199
80;78;0.005100;0.744680
90;169;0.010300;0.941711
100;257;0.015300;1.174940
110;190;0.022300;1.444487
120;496;0.032700;1.749682
130;211;0.040200;2.086980
140;218;0.051600;2.460676
150;60;0.069800;2.870102
160;126;0.079500;3.313028
170;378;0.092400;3.792948
180;328;0.107000;4.307044
190;82;0.123600;4.856062
200;476;0.135200;5.433155
210;472;0.155900;6.036584
220;304;0.182600;6.668600
230;322;0.201300;7.326075
240;142;0.228300;8.007756
250;349;0.237300;8.716310
260;404;0.265900;9.450206
270;498;0.291300;10.204703
280;214;0.310500;10.981022
290;377;0.344600;11.775785
300;331;0.365400;12.588821
310;75;0.380100;13.422202
320;225;0.408600;14.271074
330;482;0.437100;15.137228
340;448;0.456200;16.015709
350;148;0.484200;16.908273
360;48;0.524800;17.814789
370;376;0.544100;18.731541
380;27;0.559200;19.661772
390;207;0.595600;20.601541
400;393;0.635200;21.553881
410;405;0.667900;22.514797
420;442;0.695400;23.483656
430;95;0.729000;24.459781
440;102;0.754500;25.443643
450;119;0.781500;26.434195
460;350;0.820800;27.429933
470;139;0.852600;28.430416
480;464;0.885300;29.432698
490;35;0.937500;30.437572
