k;seed;inf;tim
0;499;0.000000;0.005449
10;456;0.000000;0.300917
20;389;0.000000;1.171933
30;235;0.000000;2.564485
40;176;0.000000;4.370951
50;124;0.000000;6.596145
60;87;0.001780;9.237638
70;444;0.010070;12.202956
80;1;0.020640;15.545962
90;368;0.040020;19.247019
100;118;0.060660;23.437465
110;439;0.078470;27.913271
120;177;0.111950;32.688704
130;414;0.126840;37.689301
140;363;0.178580;43.075833
150;164;0.226850;48.779533
160;486;0.264010;54.772648
170;101;0.297970;61.070841
180;320;0.371830;67.600660
190;290;0.425340;74.342855
200;408;0.461740;81.291570
210;188;0.534640;88.461550
220;11;0.597730;95.803783
230;356;0.647370;103.310782
240;80;0.688370;110.598376
250;435;0.766600;118.045678
260;418;0.815980;125.708361
270;312;0.855930;133.767404
280;412;0.880290;141.596160
290;355;0.883660;149.635755
300;265;0.944610;157.900843
310;483;0.966090;166.057071
320;411;0.965400;174.167484
330;47;0.993740;182.369178
340;274;0.998410;190.790814
350;185;0.999760;199.219401
360;452;0.999980;207.754262
370;380;0.999990;215.935261
380;367;1.000000;224.439978
390;330;1.000000;233.190942
400;304;1.000000;241.973670
410;288;1.000000;250.829115
420;270;1.000000;259.424493
430;238;0.997900;268.181277
440;182;1.000000;276.793767
450;122;1.000000;285.903381
460;90;1.000000;294.546415
470;72;1.000000;302.762543
480;41;1.000000;311.041214
490;24;1.000000;319.150567
