k;seed;inf;tim
0;263;0.000000;0.000188
10;167;0.000000;0.137582
20;285;0.000000;0.412502
30;498;0.000190;0.807640
40;41;0.001400;1.301695
50;227;0.003290;1.904488
60;9;0.014110;2.638409
70;163;0.021900;3.507422
80;315;0.029170;4.506648
90;242;0.043110;5.561271
100;254;0.058980;6.724761
110;261;0.067510;7.929134
120;465;0.079960;9.221573
130;75;0.096630;10.642466
140;426;0.118390;12.126652
150;144;0.129040;13.603774
160;419;0.145370;15.215424
170;360;0.149430;16.915010
180;484;0.193200;18.660662
190;418;0.215650;20.442154
200;134;0.231260;22.288269
210;92;0.251540;24.222583
220;194;0.275400;26.254244
230;181;0.299270;28.324775
240;1;0.320380;30.398496
250;458;0.346760;32.475347
260;195;0.382980;34.563853
270;91;0.411030;36.735301
280;414;0.478570;38.945957
290;18;0.469880;41.160099
300;93;0.543870;43.411372
310;318;0.585530;45.731010
320;472;0.640000;48.078533
330;5;0.668730;50.446504
340;131;0.708310;52.822440
350;482;0.744010;55.172864
360;200;0.779200;57.602217
370;409;0.823250;60.058464
380;286;0.860810;62.502818
390;199;0.897740;64.954124
400;273;0.919090;67.432567
410;43;0.950100;69.842922
420;415;0.970310;72.315453
430;149;0.988370;74.986464
440;454;0.997710;77.747825
450;217;1.000000;80.385052
460;349;1.000000;83.058611
470;393;1.000000;85.786807
480;105;1.000000;88.429825
490;54;1.000000;91.064319
