k;seed;inf;tim
0;271;0.000000;0.099127
10;495;0.000000;1.129110
20;405;0.000000;2.579023
30;344;0.000000;4.566033
40;496;0.000000;7.180105
50;193;0.000000;10.607023
60;247;0.002000;15.173803
70;251;0.006000;21.289304
80;482;0.006000;29.521724
90;411;0.008000;40.455836
100;209;0.022000;54.794885
110;325;0.010000;73.287479
120;488;0.012000;96.859268
130;494;0.016000;126.679928
140;427;0.012000;163.453393
150;396;0.016000;207.449793
160;483;0.028000;259.700856
170;199;0.020000;320.075139
180;220;0.026000;389.569155
190;323;0.012000;468.800877
200;407;0.032000;558.532940
