k;seed;inf;tim
0;499;0.000000;0.003353
10;472;0.400660;18.813934
20;315;0.469280;39.457662
30;95;0.581040;60.326385
40;398;0.613420;81.123611
50;248;0.667620;102.123248
60;38;0.700080;123.027346
70;252;0.728900;143.963855
80;121;0.763340;164.944947
90;189;0.784180;185.949673
100;363;0.806580;206.958626
110;368;0.829820;228.111252
120;245;0.852480;249.130785
130;325;0.870900;270.161583
140;204;0.885620;291.346506
150;84;0.902700;312.384521
160;30;0.913860;333.417920
170;376;0.921300;354.461499
180;311;0.931540;375.617671
190;231;0.937960;396.627345
