k;seed;inf;tim
0;263;0.000100;5.568284
10;24;0.006090;157.701700
20;418;0.012260;166.364270
30;257;0.020940;212.875181
40;28;0.035860;295.532404
50;356;0.051260;318.197871
60;64;0.064030;289.432489
70;85;0.077640;299.242475
80;9;0.094950;374.639064
90;123;0.117060;414.331487
100;19;0.135850;399.038973
110;302;0.158120;598.313781
120;355;0.175190;346.052819
130;263;0.218400;769.284872
140;314;0.225340;587.015313
150;427;0.226300;510.626809
160;443;0.227710;414.612752
170;274;0.228630;438.282329
180;9;0.229220;530.438178
190;227;0.229810;482.409816
200;64;0.230080;486.538213
