k;seed;inf;tim
0;499;0.000000;0.004354
10;329;0.000040;0.415259
20;253;0.000850;1.306285
30;106;0.002790;2.769819
40;476;0.007010;4.936736
50;152;0.014090;8.441376
60;258;0.022280;13.425940
70;403;0.035580;19.559463
80;339;0.056760;26.936179
90;469;0.083500;35.257210
100;494;0.109450;44.643100
110;413;0.135630;55.180751
120;355;0.168320;66.091335
130;188;0.208810;78.051390
140;95;0.247990;91.473149
150;165;0.286980;105.730848
160;266;0.321650;120.878034
170;11;0.359820;136.170908
180;354;0.410180;152.051557
190;133;0.444390;168.130299
200;434;0.477420;184.998849
210;40;0.497810;203.066863
220;212;0.510700;220.933198
230;208;0.525380;238.488991
240;416;0.541320;256.719817
250;474;0.554120;275.104183
260;115;0.569140;294.102449
270;381;0.595060;312.729526
280;203;0.617740;331.898649
290;320;0.650860;350.718485
300;323;0.691570;370.645824
310;125;0.721380;390.554265
320;488;0.736500;409.636507
330;111;0.745020;429.791608
340;372;0.754080;449.108259
350;97;0.763210;467.445955
360;255;0.771920;485.878147
370;247;0.780510;505.287633
380;397;0.793790;523.507662
390;56;0.814150;541.698546
400;3;0.842030;561.761592
410;68;0.866630;581.487490
420;389;0.878380;601.174794
430;285;0.886230;620.549053
440;356;0.894070;638.771492
450;464;0.908080;657.403644
460;128;0.935780;676.671232
470;117;0.947280;695.166964
480;395;0.965510;713.686279
490;307;0.979630;731.696768
