k;seed;inf;tim
0;499;0.000000;0.003379
10;475;0.000000;0.563245
20;12;0.000000;1.791952
30;47;0.000000;3.768927
40;368;0.000000;6.197814
50;250;0.000000;8.978948
60;215;0.000000;12.133317
70;192;0.000000;15.743422
80;171;0.000000;19.683966
90;210;0.000000;23.871148
100;370;0.000860;28.234471
110;329;0.022310;32.849505
120;198;0.087150;37.671474
130;431;0.172090;42.689679
140;10;0.317390;47.893952
150;252;0.484640;53.254113
160;457;0.672540;58.732354
170;439;0.737330;64.286857
180;282;0.779620;69.886245
190;203;0.897960;75.522289
