k;seed;inf;tim
0;271;0.000000;2.450895
10;495;0.000000;18.154236
20;495;0.000000;28.827620
30;495;0.000000;36.614582
40;495;0.000000;43.385418
50;495;0.000000;48.870356
60;495;0.000000;53.520832
70;495;0.000000;58.559005
80;495;0.000000;63.327051
90;495;0.000000;67.869939
100;495;0.000000;71.054868
110;495;0.000000;73.203490
120;495;0.000000;75.405012
130;495;0.000000;77.652117
140;495;0.000000;79.705544
150;496;0.028600;82.446045
