k;seed;inf;tim
0;271;0.000000;0.001585
10;481;0.000000;2.075990
20;481;0.000000;11.396759
30;488;0.000000;32.577767
40;351;0.000000;96.156066
50;402;0.000000;209.046894
60;94;0.000000;384.547130
70;363;0.000000;644.205173
80;342;0.000000;1013.407141
90;338;0.000000;1519.772310
100;335;0.000000;2207.889879
110;331;0.000000;3114.244088
120;497;0.000000;4305.225268
130;266;0.000000;5823.008353
140;87;0.000000;7706.766782
150;36;0.000000;10002.319882
