k;seed;inf;tim
0;271;0.053670;0.000133
10;435;0.157730;4.510207
20;27;0.225600;9.366763
30;306;0.237580;14.352586
40;202;0.286680;19.401634
50;55;0.324790;24.530464
60;177;0.335200;29.701778
70;439;0.340470;34.918196
80;39;0.380460;40.198063
90;219;0.412760;45.531772
100;427;0.429950;50.919027
110;397;0.456480;56.327163
120;126;0.480760;61.773835
130;330;0.494240;67.264092
140;105;0.509650;72.790168
150;150;0.542600;78.331921
160;182;0.552410;83.906045
170;417;0.554130;89.500543
180;345;0.557770;95.114522
190;0;0.563780;100.754256
200;273;0.584610;106.403093
210;180;0.611190;112.065902
220;78;0.615140;117.743683
230;133;0.620110;123.483383
240;66;0.641700;129.209068
250;264;0.655180;134.946973
260;498;0.663060;140.696538
270;63;0.672730;146.462886
280;426;0.692880;152.254095
290;201;0.701600;158.092864
300;446;0.706510;163.917077
310;192;0.719450;169.741790
320;77;0.740950;175.587877
330;124;0.743310;181.430103
340;179;0.744860;187.273250
350;240;0.751130;193.132294
360;415;0.774380;198.988461
370;288;0.782050;204.844671
380;460;0.799810;210.707571
390;234;0.807130;216.584857
400;195;0.828490;222.477354
410;106;0.832360;228.411463
420;422;0.849420;234.286353
430;233;0.852730;240.167244
440;76;0.861130;246.057244
450;255;0.878890;251.937845
460;191;0.888940;257.819953
470;362;0.902010;263.707001
480;374;0.914640;269.584660
490;368;0.958780;275.465779
