k;seed;inf;tim
0;271;0.000070;0.000126
10;476;0.002530;1.201333
20;226;0.015380;3.022645
30;44;0.025450;5.745978
40;4;0.029120;8.820290
50;33;0.035230;12.036336
60;451;0.042280;15.452846
70;343;0.059950;19.053890
80;454;0.071810;22.791895
90;210;0.073590;26.624272
100;258;0.083590;30.505715
110;336;0.088570;34.465085
120;128;0.100890;38.517643
130;90;0.112220;42.643506
140;365;0.124750;46.839277
150;370;0.131700;51.104725
160;493;0.152080;55.417015
170;91;0.182490;59.799947
180;349;0.216010;64.256568
190;334;0.279440;68.782707
200;225;0.310930;73.411365
210;16;0.348320;78.155805
220;184;0.410500;82.981152
230;268;0.436960;87.898401
240;27;0.480190;92.903385
250;464;0.501120;97.894226
260;54;0.504310;102.885318
270;234;0.516300;107.899865
280;456;0.520150;112.934803
290;408;0.522680;118.025192
300;176;0.525460;123.132588
310;392;0.534250;128.227365
320;473;0.541400;133.344689
330;281;0.556210;138.479583
340;273;0.561840;143.671167
350;76;0.569390;148.891223
360;391;0.578930;154.121341
370;368;0.598840;159.345217
380;380;0.627670;164.627317
390;406;0.681770;169.941467
400;372;0.724120;175.254023
410;307;0.743070;180.575140
420;124;0.747240;185.892040
430;498;0.754120;191.208254
440;374;0.767800;196.535014
450;115;0.775860;201.847315
460;403;0.802480;207.147300
470;377;0.875310;212.458470
480;199;0.881650;217.766390
490;207;0.896980;223.087392
