k;seed;inf;tim
0;271;0.000000;0.000170
10;457;0.000000;0.150804
20;173;0.000000;0.443975
30;174;0.000000;0.854837
40;476;0.000520;1.314356
50;258;0.002960;1.877060
60;1;0.009800;2.542104
70;408;0.022680;3.335376
80;55;0.050940;4.184549
90;14;0.068640;5.161918
100;66;0.082880;6.275811
110;94;0.118920;7.440987
120;80;0.122060;8.647530
130;336;0.139080;9.936019
140;474;0.164700;11.282523
150;418;0.195190;12.705630
160;225;0.223980;14.251146
170;477;0.241650;15.788875
180;236;0.244400;17.394779
190;62;0.280330;19.093180
200;486;0.307040;20.972916
210;489;0.343120;22.850974
220;387;0.363820;24.825829
230;186;0.395520;26.768184
240;4;0.435770;28.863195
250;311;0.463580;30.940549
260;90;0.488560;32.960663
270;415;0.523850;34.917179
280;31;0.556380;36.843410
290;49;0.588310;38.827022
300;68;0.617330;40.854207
310;72;0.656880;43.108341
320;480;0.687470;45.372676
330;314;0.725320;47.641279
340;228;0.755720;49.913794
350;390;0.801300;52.263154
360;337;0.835250;54.494903
370;227;0.870130;56.563864
380;78;0.895520;58.720889
390;143;0.917320;61.012852
400;8;0.954980;63.281781
410;292;0.962260;65.675970
420;372;0.992050;68.015924
430;455;0.997950;70.227666
440;493;1.000000;72.370165
450;470;1.000000;74.629609
460;400;1.000000;76.813057
470;117;1.000000;78.960464
480;138;1.000000;81.126164
490;243;1.000000;83.478549
