k;seed;inf;tim
0;3781;0.000000;0.007557
10;3698;0.000000;23.129174
20;3498;0.000050;47.411858
30;3627;0.000550;72.950220
40;3269;0.002050;100.990267
50;729;0.003750;135.782474
60;3634;0.004950;177.343986
70;1208;0.005750;221.193965
80;3745;0.006650;268.653391
90;3601;0.007700;315.185687
100;3457;0.008600;362.072109
110;3581;0.009000;410.110018
120;1652;0.009400;455.953239
130;3356;0.010100;501.330538
140;3591;0.009850;548.656076
150;647;0.010400;596.393611
160;3402;0.010400;643.677564
170;110;0.009800;690.398817
180;3045;0.010400;736.961430
190;2036;0.010250;785.193690
200;335;0.010400;836.128152
210;2371;0.010600;887.022474
220;1005;0.010150;937.080481
230;3067;0.010400;989.430209
240;3263;0.010550;1041.789591
250;660;0.010300;1092.982228
260;3252;0.010650;1143.450809
270;3386;0.010350;1194.191035
280;2357;0.010600;1241.558137
290;2468;0.010700;1288.254523
300;2720;0.010350;1338.887349
310;1176;0.010600;1389.101842
320;557;0.010650;1439.938473
330;339;0.010650;1489.363404
340;989;0.010850;1541.001763
350;583;0.010700;1592.302871
360;2776;0.010900;1643.528530
370;1795;0.011100;1697.181467
380;3726;0.010550;1748.647368
390;3672;0.010900;1798.210502
400;3011;0.011100;1845.923805
410;1412;0.010750;1894.417773
420;7;0.010850;1940.879918
430;2340;0.011250;1988.551809
440;733;0.011600;2037.378882
450;3024;0.010800;2087.181625
460;113;0.011450;2134.999629
470;1383;0.011000;2182.330708
480;2732;0.010950;2230.273985
490;1654;0.011650;2280.897960
