k;seed;inf;tim
0;271;0.000000;1.113156
10;486;0.000000;9.837659
20;495;0.000000;15.226171
30;495;0.000000;20.915982
40;495;0.000000;25.626243
50;271;0.007120;113.785654
60;481;0.012000;134.656407
70;281;0.018350;118.430344
80;238;0.029860;139.748145
90;284;0.033280;140.248508
100;313;0.041820;126.286703
110;40;0.055000;187.499096
120;279;0.061950;205.127013
130;5;0.076750;172.458548
140;393;0.096340;272.545543
150;393;0.109490;182.577947
160;344;0.123310;259.508923
170;494;0.130350;86.691035
180;415;0.148010;74.981054
190;31;0.171390;77.843792
200;266;0.204510;80.770399
