k;seed;inf;tim
0;340;0.056000;3.129515
10;461;0.198000;10.307972
20;429;0.232000;17.623126
30;377;0.246000;25.176692
40;117;0.238000;33.152769
50;454;0.300000;41.868696
60;388;0.282000;51.648416
70;471;0.304000;62.962760
80;234;0.308000;76.478802
90;445;0.370000;92.678363
100;363;0.356000;112.333955
110;470;0.326000;136.345041
120;330;0.324000;165.592795
130;129;0.326000;200.812529
140;483;0.328000;242.850106
150;444;0.348000;293.066568
160;62;0.370000;352.289452
170;274;0.396000;421.812670
180;411;0.388000;503.863387
190;443;0.366000;599.692001
200;177;0.382000;709.553481
