k;seed;inf;tim
0;499;0.000000;0.003318
10;435;0.112960;7.891062
20;159;0.206870;20.887813
30;253;0.255240;35.471988
40;217;0.318400;50.462384
50;497;0.340040;65.840881
60;90;0.375640;81.360717
70;49;0.396330;97.083934
80;329;0.432900;112.955093
90;8;0.464980;129.025395
100;305;0.492850;145.268508
110;259;0.520720;161.693128
120;150;0.541800;178.267068
130;262;0.559180;194.955868
140;12;0.578920;211.747335
150;418;0.604990;228.652563
160;123;0.616900;245.673148
170;194;0.631390;262.796123
180;498;0.654430;280.046508
190;267;0.669060;297.395291
200;395;0.687400;314.814913
210;288;0.701770;332.298515
220;462;0.713140;349.840001
230;179;0.734790;367.466961
240;254;0.743360;385.155300
250;319;0.754830;402.840090
260;312;0.774130;420.593933
270;28;0.784600;438.321436
280;406;0.797550;456.092523
290;441;0.810260;473.920443
300;458;0.828090;491.808760
310;72;0.840130;509.677889
320;57;0.849540;527.591877
330;231;0.856310;545.520110
340;390;0.866470;563.454169
350;414;0.880540;581.410821
360;400;0.891020;599.471263
370;413;0.901040;617.523202
380;243;0.910160;635.556300
390;291;0.918660;653.553153
400;318;0.930080;671.503494
410;334;0.938170;689.423271
420;135;0.946020;707.411911
430;58;0.954160;725.270921
440;299;0.962620;743.115298
450;331;0.970310;760.993856
460;56;0.979560;778.782401
470;55;0.986440;796.528313
480;340;0.993380;814.237577
490;104;0.997470;831.928368
