k;seed;inf;tim
0;499;0.000000;0.003413
10;459;0.000000;0.277141
20;399;0.000000;0.963021
30;217;0.000000;2.004838
40;174;0.000000;3.520748
50;427;0.000290;5.367216
60;240;0.003360;7.598002
70;150;0.007690;10.217339
80;152;0.016090;13.098835
90;483;0.025690;16.139221
100;181;0.044070;19.448965
110;11;0.058630;23.041445
120;15;0.083540;26.855897
130;162;0.118010;31.014011
140;458;0.153500;35.463222
150;475;0.207540;40.197863
160;376;0.257800;45.164100
170;485;0.352390;50.341122
180;145;0.413790;55.729172
190;401;0.492740;61.330207
200;290;0.542750;66.935397
210;323;0.585910;72.775082
220;446;0.632580;78.620902
230;358;0.683610;84.738302
240;203;0.745220;90.942641
250;311;0.759860;97.239166
260;428;0.839290;103.480246
270;471;0.867490;109.839288
280;51;0.908770;116.341500
290;117;0.927740;122.803471
300;33;0.959860;129.139002
310;393;0.974940;135.756735
320;226;0.990250;142.164143
330;354;0.994980;148.610799
340;238;0.999230;154.985844
350;468;0.999620;161.379387
360;411;1.000000;167.756487
370;357;1.000000;174.134852
380;335;1.000000;180.514314
390;312;0.999990;186.892545
400;295;1.000000;193.349779
410;276;1.000000;199.930238
420;252;1.000000;206.379937
430;198;1.000000;212.780166
440;140;1.000000;219.161060
450;109;1.000000;225.596600
460;83;1.000000;232.018925
470;58;1.000000;238.422851
480;37;1.000000;244.834578
490;22;1.000000;251.256018
