k;seed;inf;tim
0;271;0.000060;0.000125
10;239;0.002710;1.244518
20;226;0.014740;3.224103
30;19;0.025550;6.060155
40;416;0.028760;9.250067
50;33;0.035280;12.519408
60;92;0.044170;15.994633
70;70;0.061570;19.645126
80;263;0.071430;23.516197
90;419;0.073790;27.485255
100;465;0.082330;31.363060
110;172;0.088890;35.284025
120;47;0.100400;39.411507
130;90;0.110810;43.655898
140;123;0.123510;47.957749
150;35;0.132900;52.375340
160;317;0.152980;56.635911
170;118;0.183420;60.953410
180;354;0.213710;65.362342
190;246;0.279640;69.861388
