k;seed;inf;tim
0;271;0.000000;0.000036
10;236;0.000890;0.430125
20;200;0.003770;0.987184
30;93;0.008100;1.686759
40;484;0.016990;2.539106
50;219;0.023970;3.571886
60;65;0.034260;4.796025
70;480;0.044950;6.194084
80;498;0.057510;7.782022
90;449;0.069820;9.548367
100;410;0.089020;11.466341
110;426;0.100660;13.554265
120;333;0.114430;15.807432
130;388;0.129960;18.206312
140;64;0.145580;20.739077
150;178;0.158680;23.411961
160;67;0.177600;26.245097
170;444;0.191560;29.186859
180;249;0.211920;32.219192
190;167;0.242620;35.375578
