k;seed;inf;tim
0;107;2996.255175;0.002401
10;3059;3135.980600;81.706034
20;18;3151.450575;163.717237
30;3812;3161.065475;245.991153
40;404;3172.657350;328.140843
50;2005;3182.700350;410.322894
60;2657;3192.613975;492.523034
70;183;3200.895950;574.789931
80;2911;3208.882200;657.091389
90;1844;3218.706200;739.416383
100;3978;3228.948975;821.728855
