k;seed;inf;tim
0;23;1619.185850;0.001314
10;692;1630.317975;11.302704
20;1049;1641.090975;22.620403
30;1038;1652.567575;33.960992
40;1017;1663.902525;45.327818
50;1032;1675.218900;56.721417
60;3795;1686.228075;68.133626
70;1064;1697.732975;79.558961
80;2926;1708.179025;91.002408
90;2957;1718.574375;102.468478
100;5187;1728.658650;113.951275
110;1155;1739.195850;125.444520
120;67;1749.304075;136.963728
130;112;1759.871200;148.504389
140;1680;1769.645950;160.070894
150;3079;1779.576775;171.653705
160;1930;1789.415775;183.264055
170;1711;1797.479925;194.885291
180;1518;1806.668900;206.537530
190;989;1815.388275;218.199285
200;277;1823.804900;229.898491
