k;seed;inf;tim
0;1;1072.340050;0.000824
10;3537;1085.007900;7.279232
20;3694;1095.973275;14.578090
30;306;1106.987450;21.890642
40;3339;1117.674225;29.216350
50;3734;1128.745000;36.567448
60;3511;1140.053725;43.941268
70;3092;1150.923250;51.333704
80;3674;1161.812675;58.749443
90;1684;1172.290000;66.177015
100;3399;1181.584400;73.618208
110;2565;1191.789950;81.074622
120;2343;1200.898375;88.545453
130;3013;1210.313200;96.036241
140;3429;1219.623825;103.549300
150;3304;1228.736900;111.076638
160;1401;1238.050700;118.620880
170;3509;1246.842600;126.184667
180;3381;1255.795625;133.764071
190;68;1264.278650;141.360230
200;2279;1272.321125;148.970039
