k;seed;inf;tim
0;23;1618.874875;0.000277
10;1237;1629.635150;11.373040
20;692;1639.659400;22.743689
30;322;1649.892875;34.123656
40;1161;1660.712200;45.522234
50;980;1671.090550;56.933723
60;1416;1681.286700;68.352175
70;4953;1691.384975;79.769851
80;5482;1702.278900;91.199126
90;4116;1712.962550;102.633658
100;949;1723.228750;114.073780
110;2096;1734.029550;125.536035
120;2098;1744.237775;137.028498
130;1668;1754.613375;148.502659
140;4576;1765.215925;159.974158
150;5681;1775.505375;171.456899
160;3255;1785.794125;182.942929
170;954;1795.901050;194.435005
180;2370;1805.999625;205.929640
190;3856;1816.087125;217.445898
200;892;0.000000;228.960207
