k;seed;inf;tim
0;1;1071.734975;0.001010
10;3521;1085.146750;11.000652
20;3723;1096.321825;22.022796
30;1683;1107.097125;33.061943
40;1923;1118.197725;44.125307
50;3719;1129.820875;55.223065
60;3529;1140.761050;66.361482
70;2681;1151.234875;77.520460
80;3090;1161.788550;88.715204
90;2196;1172.281325;99.930673
100;2539;1182.243025;111.176793
110;1450;1192.621600;122.450123
120;3033;1202.122375;133.743990
130;664;1210.758125;145.064263
140;3262;1220.289600;156.413009
150;3591;1229.546400;167.793432
160;3072;1239.066425;179.193443
170;3335;1248.314350;190.619674
180;2526;1257.165775;202.078012
190;682;1265.180425;213.560968
200;981;1272.642925;225.072850
