k;seed;inf;tim
0;22014;0.000000;32.282008
10;710;177.908450;154.650622
20;1971;252.704500;224.747027
30;1971;312.435600;286.435803
40;1971;369.391700;354.192667
50;1971;412.323450;403.840791
60;1971;461.961575;462.011202
70;1971;500.348150;510.786371
80;3090;534.664225;548.827560
90;3090;567.573050;589.002192
100;3090;601.363575;621.816464
