k;seed;inf;tim
0;127;5.641790;1.251721
10;139;39.462750;58.547499
20;440;66.288680;167.770258
30;489;88.781270;319.723794
40;354;108.119160;509.767844
50;24;128.202910;739.189141
60;281;150.216290;1011.663981
70;257;169.664670;1319.924026
80;319;189.151120;1661.753949
90;121;208.735750;2035.040180
100;428;226.008990;2423.193919
110;185;242.787370;2835.783833
120;26;259.520420;3265.903639
130;109;274.422770;3714.224156
140;83;290.116270;4174.825625
150;264;303.468620;4644.795044
160;477;316.662720;5122.391788
170;195;329.545500;5608.775277
180;231;342.906950;6108.919192
190;346;354.637110;6606.845913
200;17;365.012820;7084.670203
210;408;375.172910;7567.569714
220;308;385.178960;8049.312630
230;465;394.459070;8524.214665
240;193;403.512700;8981.803702
250;214;412.050560;9439.930889
