k;seed;inf;tim
0;271;17.964150;0.000107
10;476;37.463620;0.292134
20;351;58.211480;0.741965
30;40;80.238290;1.353074
40;293;103.885870;2.162522
50;245;128.791340;3.193743
60;442;152.178950;4.448937
70;121;167.358610;5.900147
80;396;177.617580;7.426644
90;489;188.014110;8.987494
100;379;203.326260;10.629476
110;35;217.831190;12.408578
120;388;231.616420;14.306798
130;463;241.988030;16.298443
140;66;251.094040;18.321872
150;433;260.578740;20.392724
160;436;270.760410;22.522762
170;45;280.679570;24.727531
180;499;290.540300;27.002601
190;193;299.848700;29.342099
200;87;309.437850;31.737154
210;178;317.882010;34.189605
220;164;326.483570;36.696737
230;218;334.775100;39.260593
240;242;344.283300;41.884714
250;330;352.539070;44.572287
