k;seed;inf;tim
0;271;22.701030;0.000093
10;161;46.692940;0.347360
20;304;73.979630;0.882125
30;437;103.971200;1.657163
40;371;129.115960;2.668671
50;239;157.298260;3.920709
60;226;182.954070;5.426200
70;56;201.304800;7.147864
80;278;216.224850;9.039825
90;293;227.767580;11.049795
100;44;238.784160;13.179797
110;238;248.119640;15.423284
120;18;256.495480;17.752850
130;7;262.979500;20.158777
140;417;270.883530;22.613189
150;130;278.678850;25.096348
160;497;286.394420;27.601824
170;204;293.957470;30.125447
180;475;301.600010;32.665945
190;193;309.206400;35.222387
200;333;316.753150;37.796105
210;418;324.277900;40.389046
220;318;332.792020;43.019932
230;164;340.653410;45.692477
240;382;349.326420;48.412043
250;68;358.136030;51.183582
