k;seed;inf;tim
0;13;15.528330;3.275441
10;16;70.809920;410.919468
20;405;90.346230;995.995503
30;124;106.960530;1660.497454
40;55;122.622050;2387.931591
50;3;135.554950;3168.571466
60;118;148.238980;3993.054619
70;237;160.212680;4859.437238
80;12;172.559810;5762.118115
90;26;184.189110;6699.979993
100;19;195.637700;7664.981805
110;69;206.213160;8650.256432
120;499;215.617890;9649.508546
130;45;225.162360;10659.114575
140;106;234.382130;11672.228397
150;476;242.857680;12685.604686
160;87;251.611150;13695.159379
170;77;259.596120;14699.282417
180;345;267.077580;15692.950945
190;113;274.364260;16676.110689
200;108;282.161240;17645.494026
210;128;289.377040;18600.931899
220;140;296.132310;19536.576063
230;155;303.302840;20450.863416
240;162;310.838040;21343.601137
250;293;317.967910;22214.482840
