k;seed;inf;tim
0;50;23.744230;24.414625
10;244;112.812310;254.582694
20;95;159.206700;452.279723
30;129;191.225040;461.159180
40;418;210.177400;342.970350
50;77;222.026330;426.759560
60;147;243.520700;533.218803
70;394;259.279570;495.780275
80;399;270.425680;530.876111
90;223;281.217300;424.273625
100;35;290.909420;606.623114
110;30;302.866680;677.571077
120;129;314.027810;723.961245
130;20;323.579620;642.821536
140;357;332.484530;598.184453
150;41;344.386520;631.597304
160;299;355.796240;732.146629
170;64;365.068030;731.095086
180;231;374.448280;769.539957
190;462;383.005070;884.890066
200;479;391.188910;886.023683
210;59;397.775330;853.809644
220;465;404.181210;724.980370
230;79;413.163500;1075.717309
240;72;419.855430;940.306903
250;462;423.887260;801.866099
260;374;427.458700;661.528342
