k;seed;inf;tim
0;271;15.457430;0.000113
10;287;103.583210;0.206285
20;241;146.121240;0.653440
30;18;190.495800;1.269994
40;313;229.397970;2.055046
50;340;258.857940;2.964054
60;135;281.679780;3.973949
70;284;302.250780;5.069076
80;426;322.817140;6.250971
90;479;341.964110;7.509348
100;58;358.707820;8.831565
110;245;373.783170;10.218536
120;306;386.814070;11.651421
130;210;397.500410;13.137558
140;408;407.515300;14.661733
150;165;417.043760;16.221979
160;328;427.208390;17.814489
170;440;437.727910;19.443583
180;254;447.741820;21.107109
190;281;458.160210;22.814668
200;187;470.390690;24.560021
210;112;478.054200;26.339565
220;156;486.787970;28.153191
230;336;495.119650;29.997850
240;161;498.476200;31.867780
250;30;499.974070;33.745597
