k;seed;inf;tim
0;499;0.000000;0.003347
10;475;64.360040;0.463314
20;427;126.396640;1.635615
30;251;183.298950;3.557297
40;211;219.828620;5.978832
50;171;265.426400;8.936913
60;2;284.680630;12.288656
70;114;325.791040;16.032050
80;202;357.730500;20.232675
90;389;383.044670;24.752650
100;443;407.709020;29.592483
110;10;428.440350;34.712070
120;451;445.108030;40.046899
130;301;461.630850;45.592683
140;483;473.494680;51.312226
150;246;482.121700;57.159003
160;446;488.144830;63.106009
170;297;493.323760;69.138304
180;70;496.940410;75.222201
190;222;498.412790;81.350063
200;281;499.450490;87.507766
210;17;499.807070;93.697693
220;318;499.941310;99.923930
230;119;499.991070;106.169480
240;18;499.999910;112.461456
250;482;500.000000;118.753662
260;1056;0.000000;0.000000
