k;seed;inf;tim
0;499;0.000000;0.003201
10;460;31.815320;0.226383
20;403;77.420630;0.941677
30;253;107.339450;2.111362
40;192;136.655020;3.634096
50;94;168.094600;5.585362
60;322;197.248460;7.884389
70;457;219.651870;10.523372
80;329;241.798690;13.457422
90;368;260.405190;16.620882
100;450;282.335990;20.056215
110;332;302.620860;23.760501
120;177;322.278870;27.747643
130;125;341.425200;31.991007
140;417;363.727870;36.553185
150;164;383.648340;41.439621
160;141;399.952050;46.571551
170;195;413.869820;51.913269
180;401;426.648230;57.450288
190;454;438.470170;63.162666
200;32;448.929990;69.042768
210;494;457.471680;75.077384
220;407;465.871230;81.255405
230;311;473.962380;87.564543
240;242;480.620640;93.992832
250;294;486.110270;100.523273
260;1056;0.000000;0.050000
